entity_id,entity_name,entity_type,description,image_path,audio_path,video_path,source_node_id,raw_type
E0659,砂比平均值: 11.2691,施工参数,砂比平均值: 11.2691 为施工参数特征。,,,,worktype_stats:红页L1HF:18:加砂中:主缝延伸:砂比:mean,stat
E0660,砂比方差: 4.4038,施工参数,砂比方差: 4.4038 为施工参数特征。,,,,worktype_stats:红页L1HF:18:加砂中:主缝延伸:砂比:var,stat
E0661,排量平均值: 24.0329,施工参数,排量平均值: 24.0329 为施工参数特征。,,,,worktype_stats:红页L1HF:18:加砂中:主缝延伸:排量:mean,stat
E0662,排量方差: 0.0001,施工参数,排量方差: 0.0001 为施工参数特征。,,,,worktype_stats:红页L1HF:18:加砂中:主缝延伸:排量:var,stat
E0663,施工泵压平均值: 83.1101,施工参数,施工泵压平均值: 83.1101 为施工参数特征。,,,,worktype_stats:红页L1HF:18:加砂中:主缝延伸:施工泵压:mean,stat
E0664,施工泵压方差: 3.2891,施工参数,施工泵压方差: 3.2891 为施工参数特征。,,,,worktype_stats:红页L1HF:18:加砂中:主缝延伸:施工泵压:var,stat
E0665,当前建议: 保持当前措施,处置建议,当前建议: 保持当前措施 为处置建议实体。,,,,suggestion:红页L1HF:18:加砂中:主缝延伸,suggestion
E0666,施工情况 加砂后,施工阶段,施工情况 加砂后 为施工阶段实体。,,,,condition:红页L1HF:18:加砂后,condition
E0667,施工时间 2024-01-13 18:22:00,时间点,施工时间 2024-01-13 18:22:00 为时间点实体。,,,,condition_time:红页L1HF:18:加砂后,time
E0668,砂比平均值: 无数据,施工参数,砂比平均值: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:18:加砂后:砂比:mean,stat
E0669,砂比方差: 无数据,施工参数,砂比方差: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:18:加砂后:砂比:var,stat
E0670,排量平均值: 2.2057,施工参数,排量平均值: 2.2057 为施工参数特征。,,,,condition_stats:红页L1HF:18:加砂后:排量:mean,stat
E0671,排量方差: 45.0523,施工参数,排量方差: 45.0523 为施工参数特征。,,,,condition_stats:红页L1HF:18:加砂后:排量:var,stat
E0672,施工泵压平均值: 39.0629,施工参数,施工泵压平均值: 39.0629 为施工参数特征。,,,,condition_stats:红页L1HF:18:加砂后:施工泵压:mean,stat
E0673,施工泵压方差: 183.3668,施工参数,施工泵压方差: 183.3668 为施工参数特征。,,,,condition_stats:红页L1HF:18:加砂后:施工泵压:var,stat
E0674,工况 主缝延伸,工况事件,工况 主缝延伸 为工况事件实体。,,,,worktype:红页L1HF:18:加砂后:主缝延伸,worktype
E0675,工况时间 2024-01-13 18:22:00,时间点,工况时间 2024-01-13 18:22:00 为时间点实体。,,,,worktype_time:红页L1HF:18:加砂后:主缝延伸,time
E0676,砂比平均值: 无数据,施工参数,砂比平均值: 无数据 为施工参数特征。,,,,worktype_stats:红页L1HF:18:加砂后:主缝延伸:砂比:mean,stat
E0677,砂比方差: 无数据,施工参数,砂比方差: 无数据 为施工参数特征。,,,,worktype_stats:红页L1HF:18:加砂后:主缝延伸:砂比:var,stat
E0678,排量平均值: 24.04,施工参数,排量平均值: 24.04 为施工参数特征。,,,,worktype_stats:红页L1HF:18:加砂后:主缝延伸:排量:mean,stat
E0679,排量方差: 0.0,施工参数,排量方差: 0.0 为施工参数特征。,,,,worktype_stats:红页L1HF:18:加砂后:主缝延伸:排量:var,stat
E0680,施工泵压平均值: 82.02,施工参数,施工泵压平均值: 82.02 为施工参数特征。,,,,worktype_stats:红页L1HF:18:加砂后:主缝延伸:施工泵压:mean,stat
E0681,施工泵压方差: 0.0,施工参数,施工泵压方差: 0.0 为施工参数特征。,,,,worktype_stats:红页L1HF:18:加砂后:主缝延伸:施工泵压:var,stat
E0682,当前建议: 保持当前措施,处置建议,当前建议: 保持当前措施 为处置建议实体。,,,,suggestion:红页L1HF:18:加砂后:主缝延伸,suggestion
E0683,段号 19,压裂段,段号 19 为压裂段实体。,,,,segment:红页L1HF:19,segment
E0684,段号时间 2024-01-14 07:46:00,时间点,段号时间 2024-01-14 07:46:00 为时间点实体。,,,,segment_time:红页L1HF:19,time
E0685,砂比平均值: 9.6791,施工参数,砂比平均值: 9.6791 为施工参数特征。,,,,segment_stats:红页L1HF:19:砂比:mean,stat
E0686,砂比方差: 5.8663,施工参数,砂比方差: 5.8663 为施工参数特征。,,,,segment_stats:红页L1HF:19:砂比:var,stat
E0687,排量平均值: 16.0491,施工参数,排量平均值: 16.0491 为施工参数特征。,,,,segment_stats:红页L1HF:19:排量:mean,stat
E0688,排量方差: 112.0055,施工参数,排量方差: 112.0055 为施工参数特征。,,,,segment_stats:红页L1HF:19:排量:var,stat
E0689,施工泵压平均值: 69.4963,施工参数,施工泵压平均值: 69.4963 为施工参数特征。,,,,segment_stats:红页L1HF:19:施工泵压:mean,stat
E0690,施工泵压方差: 388.4978,施工参数,施工泵压方差: 388.4978 为施工参数特征。,,,,segment_stats:红页L1HF:19:施工泵压:var,stat
E0691,施工情况 加砂前,施工阶段,施工情况 加砂前 为施工阶段实体。,,,,condition:红页L1HF:19:加砂前,condition
E0692,施工时间 2024-01-14 07:46:00,时间点,施工时间 2024-01-14 07:46:00 为时间点实体。,,,,condition_time:红页L1HF:19:加砂前,time
E0693,砂比平均值: 无数据,施工参数,砂比平均值: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂前:砂比:mean,stat
E0694,砂比方差: 无数据,施工参数,砂比方差: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂前:砂比:var,stat
E0695,排量平均值: 9.2166,施工参数,排量平均值: 9.2166 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂前:排量:mean,stat
E0696,排量方差: 63.3102,施工参数,排量方差: 63.3102 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂前:排量:var,stat
E0697,施工泵压平均值: 60.4191,施工参数,施工泵压平均值: 60.4191 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂前:施工泵压:mean,stat
E0698,施工泵压方差: 286.5138,施工参数,施工泵压方差: 286.5138 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂前:施工泵压:var,stat
E0699,施工情况 加砂中,施工阶段,施工情况 加砂中 为施工阶段实体。,,,,condition:红页L1HF:19:加砂中,condition
E0700,施工时间 2024-01-14 08:20:40,时间点,施工时间 2024-01-14 08:20:40 为时间点实体。,,,,condition_time:红页L1HF:19:加砂中,time
E0701,砂比平均值: 9.6791,施工参数,砂比平均值: 9.6791 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂中:砂比:mean,stat
E0702,砂比方差: 5.8663,施工参数,砂比方差: 5.8663 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂中:砂比:var,stat
E0703,排量平均值: 24.0034,施工参数,排量平均值: 24.0034 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂中:排量:mean,stat
E0704,排量方差: 0.2524,施工参数,排量方差: 0.2524 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂中:排量:var,stat
E0705,施工泵压平均值: 83.0463,施工参数,施工泵压平均值: 83.0463 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂中:施工泵压:mean,stat
E0706,施工泵压方差: 9.5203,施工参数,施工泵压方差: 9.5203 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂中:施工泵压:var,stat
E0707,工况 缝内暂堵,工况事件,工况 缝内暂堵 为工况事件实体。,,,,worktype:红页L1HF:19:加砂中:缝内暂堵,worktype
E0708,工况时间 2024-01-14 08:44:40,时间点,工况时间 2024-01-14 08:44:40 为时间点实体。,,,,worktype_time:红页L1HF:19:加砂中:缝内暂堵,time
E0709,砂比平均值: 7.3478,施工参数,砂比平均值: 7.3478 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:缝内暂堵:砂比:mean,stat
E0710,砂比方差: 3.3573,施工参数,砂比方差: 3.3573 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:缝内暂堵:砂比:var,stat
E0711,排量平均值: 24.0797,施工参数,排量平均值: 24.0797 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:缝内暂堵:排量:mean,stat
E0712,排量方差: 0.0001,施工参数,排量方差: 0.0001 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:缝内暂堵:排量:var,stat
E0713,施工泵压平均值: 81.4492,施工参数,施工泵压平均值: 81.4492 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:缝内暂堵:施工泵压:mean,stat
E0714,施工泵压方差: 10.4385,施工参数,施工泵压方差: 10.4385 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:缝内暂堵:施工泵压:var,stat
E0715,当前建议: 无建议,处置建议,当前建议: 无建议 为处置建议实体。,,,,suggestion:红页L1HF:19:加砂中:缝内暂堵,suggestion
E0716,工况 缝口暂堵,工况事件,工况 缝口暂堵 为工况事件实体。,,,,worktype:红页L1HF:19:加砂中:缝口暂堵,worktype
E0717,工况时间 2024-01-14 09:13:00,时间点,工况时间 2024-01-14 09:13:00 为时间点实体。,,,,worktype_time:红页L1HF:19:加砂中:缝口暂堵,time
E0718,砂比平均值: 8.2963,施工参数,砂比平均值: 8.2963 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:缝口暂堵:砂比:mean,stat
E0719,砂比方差: 5.0752,施工参数,砂比方差: 5.0752 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:缝口暂堵:砂比:var,stat
E0720,排量平均值: 23.1182,施工参数,排量平均值: 23.1182 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:缝口暂堵:排量:mean,stat
E0721,排量方差: 2.3343,施工参数,排量方差: 2.3343 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:缝口暂堵:排量:var,stat
E0722,施工泵压平均值: 81.3891,施工参数,施工泵压平均值: 81.3891 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:缝口暂堵:施工泵压:mean,stat
E0723,施工泵压方差: 19.1202,施工参数,施工泵压方差: 19.1202 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:缝口暂堵:施工泵压:var,stat
E0724,当前建议: 无建议,处置建议,当前建议: 无建议 为处置建议实体。,,,,suggestion:红页L1HF:19:加砂中:缝口暂堵,suggestion
E0725,工况 主缝延伸,工况事件,工况 主缝延伸 为工况事件实体。,,,,worktype:红页L1HF:19:加砂中:主缝延伸,worktype
E0726,工况时间 2024-01-14 09:53:30,时间点,工况时间 2024-01-14 09:53:30 为时间点实体。,,,,worktype_time:红页L1HF:19:加砂中:主缝延伸,time
E0727,砂比平均值: 11.8222,施工参数,砂比平均值: 11.8222 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:主缝延伸:砂比:mean,stat
E0728,砂比方差: 3.5626,施工参数,砂比方差: 3.5626 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:主缝延伸:砂比:var,stat
E0729,排量平均值: 24.07,施工参数,排量平均值: 24.07 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:主缝延伸:排量:mean,stat
E0730,排量方差: 0.0,施工参数,排量方差: 0.0 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:主缝延伸:排量:var,stat
E0731,施工泵压平均值: 86.3549,施工参数,施工泵压平均值: 86.3549 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:主缝延伸:施工泵压:mean,stat
E0732,施工泵压方差: 0.0842,施工参数,施工泵压方差: 0.0842 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂中:主缝延伸:施工泵压:var,stat
E0733,当前建议: 保持当前措施,处置建议,当前建议: 保持当前措施 为处置建议实体。,,,,suggestion:红页L1HF:19:加砂中:主缝延伸,suggestion
E0734,施工情况 加砂后,施工阶段,施工情况 加砂后 为施工阶段实体。,,,,condition:红页L1HF:19:加砂后,condition
E0735,施工时间 2024-01-14 10:01:00,时间点,施工时间 2024-01-14 10:01:00 为时间点实体。,,,,condition_time:红页L1HF:19:加砂后,time
E0736,砂比平均值: 无数据,施工参数,砂比平均值: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂后:砂比:mean,stat
E0737,砂比方差: 无数据,施工参数,砂比方差: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂后:砂比:var,stat
E0738,排量平均值: 2.0686,施工参数,排量平均值: 2.0686 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂后:排量:mean,stat
E0739,排量方差: 42.471,施工参数,排量方差: 42.471 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂后:排量:var,stat
E0740,施工泵压平均值: 43.2916,施工参数,施工泵压平均值: 43.2916 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂后:施工泵压:mean,stat
E0741,施工泵压方差: 219.9578,施工参数,施工泵压方差: 219.9578 为施工参数特征。,,,,condition_stats:红页L1HF:19:加砂后:施工泵压:var,stat
E0742,工况 主缝延伸,工况事件,工况 主缝延伸 为工况事件实体。,,,,worktype:红页L1HF:19:加砂后:主缝延伸,worktype
E0743,工况时间 2024-01-14 10:01:00,时间点,工况时间 2024-01-14 10:01:00 为时间点实体。,,,,worktype_time:红页L1HF:19:加砂后:主缝延伸,time
E0744,砂比平均值: 无数据,施工参数,砂比平均值: 无数据 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂后:主缝延伸:砂比:mean,stat
E0745,砂比方差: 无数据,施工参数,砂比方差: 无数据 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂后:主缝延伸:砂比:var,stat
E0746,排量平均值: 24.07,施工参数,排量平均值: 24.07 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂后:主缝延伸:排量:mean,stat
E0747,排量方差: 0.0,施工参数,排量方差: 0.0 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂后:主缝延伸:排量:var,stat
E0748,施工泵压平均值: 86.526,施工参数,施工泵压平均值: 86.526 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂后:主缝延伸:施工泵压:mean,stat
E0749,施工泵压方差: 0.0021,施工参数,施工泵压方差: 0.0021 为施工参数特征。,,,,worktype_stats:红页L1HF:19:加砂后:主缝延伸:施工泵压:var,stat
E0750,当前建议: 保持当前措施,处置建议,当前建议: 保持当前措施 为处置建议实体。,,,,suggestion:红页L1HF:19:加砂后:主缝延伸,suggestion
E0751,段号 2,压裂段,段号 2 为压裂段实体。,,,,segment:红页L1HF:2,segment
E0752,段号时间 2024-01-05 08:41:30,时间点,段号时间 2024-01-05 08:41:30 为时间点实体。,,,,segment_time:红页L1HF:2,time
E0753,砂比平均值: 9.4044,施工参数,砂比平均值: 9.4044 为施工参数特征。,,,,segment_stats:红页L1HF:2:砂比:mean,stat
E0754,砂比方差: 5.8548,施工参数,砂比方差: 5.8548 为施工参数特征。,,,,segment_stats:红页L1HF:2:砂比:var,stat
E0755,排量平均值: 12.9907,施工参数,排量平均值: 12.9907 为施工参数特征。,,,,segment_stats:红页L1HF:2:排量:mean,stat
E0756,排量方差: 119.1341,施工参数,排量方差: 119.1341 为施工参数特征。,,,,segment_stats:红页L1HF:2:排量:var,stat
E0757,施工泵压平均值: 52.6909,施工参数,施工泵压平均值: 52.6909 为施工参数特征。,,,,segment_stats:红页L1HF:2:施工泵压:mean,stat
E0758,施工泵压方差: 447.4888,施工参数,施工泵压方差: 447.4888 为施工参数特征。,,,,segment_stats:红页L1HF:2:施工泵压:var,stat
E0759,施工情况 加砂前,施工阶段,施工情况 加砂前 为施工阶段实体。,,,,condition:红页L1HF:2:加砂前,condition
E0760,施工时间 2024-01-05 08:41:30,时间点,施工时间 2024-01-05 08:41:30 为时间点实体。,,,,condition_time:红页L1HF:2:加砂前,time
E0761,砂比平均值: 无数据,施工参数,砂比平均值: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:2:加砂前:砂比:mean,stat
E0762,砂比方差: 无数据,施工参数,砂比方差: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:2:加砂前:砂比:var,stat
E0763,排量平均值: 5.984,施工参数,排量平均值: 5.984 为施工参数特征。,,,,condition_stats:红页L1HF:2:加砂前:排量:mean,stat
E0764,排量方差: 45.2863,施工参数,排量方差: 45.2863 为施工参数特征。,,,,condition_stats:红页L1HF:2:加砂前:排量:var,stat
E0765,施工泵压平均值: 45.6901,施工参数,施工泵压平均值: 45.6901 为施工参数特征。,,,,condition_stats:红页L1HF:2:加砂前:施工泵压:mean,stat
E0766,施工泵压方差: 255.1716,施工参数,施工泵压方差: 255.1716 为施工参数特征。,,,,condition_stats:红页L1HF:2:加砂前:施工泵压:var,stat
E0767,工况 缝高延伸,工况事件,工况 缝高延伸 为工况事件实体。,,,,worktype:红页L1HF:2:加砂前:缝高延伸,worktype
