entity_id,entity_name,entity_type,description,image_path,audio_path,video_path,source_id
E00481,时间窗 W007,时间窗,井 红页L1HF-段 20 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:20:7
E00482,0.12%减阻水@时间窗 W007,液型时间窗,井 红页L1HF-段 20-时间窗 W007 对应的液型使用实例。,,,,fluid_usage:红页L1HF:20:7:0.12%减阻水
E00483,"施工泵压变化 起81.98→止86.76，变化4.78，均值84.5343，范围[72.34, 87.44]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:20:7
E00484,"排量变化 起24.02→止24.01，变化-0.01，均值23.8605，范围[19.89, 24.05]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:20:7
E00485,"砂比变化 起8.5→止11，变化2.5，均值9.778，范围[1.9, 12.1]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:20:7
E00486,时间窗 W008,时间窗,井 红页L1HF-段 20 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:20:8
E00487,0.25%减阻水@时间窗 W008,液型时间窗,井 红页L1HF-段 20-时间窗 W008 对应的液型使用实例。,,,,fluid_usage:红页L1HF:20:8:0.25%减阻水
E00488,"施工泵压变化 起86.75→止86.01，变化-0.74，均值86.1638，范围[85.89, 86.75]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:20:8
E00489,"排量变化 起24.01→止24.01，变化0，均值24.005，范围[24, 24.01]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:20:8
E00490,"砂比变化 起11.6→止1.7，变化-9.9，均值12.063，范围[1.7, 13]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:20:8
E00491,时间窗 W009,时间窗,井 红页L1HF-段 20 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:20:9
E00492,0.12%减阻水@时间窗 W009,液型时间窗,井 红页L1HF-段 20-时间窗 W009 对应的液型使用实例。,,,,fluid_usage:红页L1HF:20:9:0.12%减阻水
E00493,"施工泵压变化 起86.01→止0，变化-86.01，均值41.5435，范围[0, 86.04]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:20:9
E00494,"排量变化 起24.02→止0，变化-24.02，均值1.4648，范围[0, 24.03]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:20:9
E00495,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:20:9
E00496,段 21,压裂段,井 红页L1HF 的第 21 段。,,,,segment:红页L1HF:21
E00497,时间窗 W001,时间窗,井 红页L1HF-段 21 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:21:1
E00498,0.12%减阻水@时间窗 W001,液型时间窗,井 红页L1HF-段 21-时间窗 W001 对应的液型使用实例。,,,,fluid_usage:红页L1HF:21:1:0.12%减阻水
E00499,"施工泵压变化 起17.51→止49.36，变化31.85，均值38.2031，范围[17.51, 49.36]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:21:1
E00500,"排量变化 起0.54→止2，变化1.46，均值1.835，范围[0.54, 2.18]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:21:1
E00501,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:21:1
E00502,时间窗 W002,时间窗,井 红页L1HF-段 21 中使用液型 15%HCl 的连续时间窗。,,,,time_window:红页L1HF:21:2
E00503,15%HCl@时间窗 W002,液型时间窗,井 红页L1HF-段 21-时间窗 W002 对应的液型使用实例。,,,,fluid_usage:红页L1HF:21:2:15%HCl
E00504,"施工泵压变化 起49.84→止51.26，变化1.42，均值51.5094，范围[49.84, 52]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:21:2
E00505,"排量变化 起2→止2，变化0，均值2，范围[2, 2]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:21:2
E00506,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:21:2
E00507,时间窗 W003,时间窗,井 红页L1HF-段 21 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:21:3
E00508,0.25%减阻水@时间窗 W003,液型时间窗,井 红页L1HF-段 21-时间窗 W003 对应的液型使用实例。,,,,fluid_usage:红页L1HF:21:3:0.25%减阻水
E00509,"施工泵压变化 起51.09→止79.67，变化28.58，均值67.1934，范围[50.56, 85.07]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:21:3
E00510,"排量变化 起2→止24.02，变化22.02，均值10.8827，范围[2, 24.02]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:21:3
E00511,"砂比变化 起1.9→止1.9，变化0，均值1.9，范围[1.9, 1.9]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:21:3
E00512,时间窗 W004,时间窗,井 红页L1HF-段 21 中使用液型 0.18%减阻水 的连续时间窗。,,,,time_window:红页L1HF:21:4
E00513,0.18%减阻水@时间窗 W004,液型时间窗,井 红页L1HF-段 21-时间窗 W004 对应的液型使用实例。,,,,fluid_usage:红页L1HF:21:4:0.18%减阻水
E00514,"施工泵压变化 起79.67→止75.99，变化-3.68，均值82.4335，范围[71.99, 85.32]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:21:4
E00515,"排量变化 起24.02→止24.02，变化0，均值24.015，范围[24, 24.04]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:21:4
E00516,"砂比变化 起5.4→止8.7，变化3.3，均值8.1892，范围[0.1, 12]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:21:4
E00517,时间窗 W005,时间窗,井 红页L1HF-段 21 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:21:5
E00518,0.12%减阻水@时间窗 W005,液型时间窗,井 红页L1HF-段 21-时间窗 W005 对应的液型使用实例。,,,,fluid_usage:红页L1HF:21:5:0.12%减阻水
E00519,"施工泵压变化 起76.06→止83.73，变化7.67，均值82.0702，范围[76.06, 84.11]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:21:5
E00520,"排量变化 起24.02→止24.01，变化-0.01，均值24.0156，范围[24, 24.02]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:21:5
E00521,"砂比变化 起8.2→止10.7，变化2.5，均值10.2972，范围[0.1, 13]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:21:5
E00522,时间窗 W006,时间窗,井 红页L1HF-段 21 中使用液型 0.18%减阻水 的连续时间窗。,,,,time_window:红页L1HF:21:6
E00523,0.18%减阻水@时间窗 W006,液型时间窗,井 红页L1HF-段 21-时间窗 W006 对应的液型使用实例。,,,,fluid_usage:红页L1HF:21:6:0.18%减阻水
E00524,"施工泵压变化 起83.76→止82.2，变化-1.56，均值82.7857，范围[82.14, 83.79]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:21:6
E00525,"排量变化 起24.01→止24.02，变化0.01，均值24.0189，范围[24.01, 24.02]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:21:6
E00526,"砂比变化 起10.4→止0.2，变化-10.2，均值10.8393，范围[0.2, 12]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:21:6
E00527,时间窗 W007,时间窗,井 红页L1HF-段 21 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:21:7
E00528,0.12%减阻水@时间窗 W007,液型时间窗,井 红页L1HF-段 21-时间窗 W007 对应的液型使用实例。,,,,fluid_usage:红页L1HF:21:7:0.12%减阻水
E00529,"施工泵压变化 起82.29→止86.21，变化3.92，均值83.3732，范围[71.03, 86.21]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:21:7
E00530,"排量变化 起24.02→止24.01，变化-0.01，均值23.865，范围[19.88, 24.17]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:21:7
E00531,"砂比变化 起2.9→止12，变化9.1，均值10.052，范围[0.1, 12.1]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:21:7
E00532,时间窗 W008,时间窗,井 红页L1HF-段 21 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:21:8
E00533,0.25%减阻水@时间窗 W008,液型时间窗,井 红页L1HF-段 21-时间窗 W008 对应的液型使用实例。,,,,fluid_usage:红页L1HF:21:8:0.25%减阻水
E00534,"施工泵压变化 起86.26→止85.29，变化-0.97，均值85.562，范围[84.98, 86.39]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:21:8
E00535,"排量变化 起24.01→止24.02，变化0.01，均值24.014，范围[24.01, 24.02]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:21:8
E00536,"砂比变化 起11→止0.2，变化-10.8，均值12.0033，范围[0.2, 13]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:21:8
E00537,时间窗 W009,时间窗,井 红页L1HF-段 21 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:21:9
E00538,0.12%减阻水@时间窗 W009,液型时间窗,井 红页L1HF-段 21-时间窗 W009 对应的液型使用实例。,,,,fluid_usage:红页L1HF:21:9:0.12%减阻水
E00539,"施工泵压变化 起85.24→止85.24，变化0，均值85.24，范围[85.24, 85.24]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:21:9
E00540,"排量变化 起24.02→止24.02，变化0，均值24.02，范围[24.02, 24.02]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:21:9
E00541,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:21:9
E00542,时间窗 W010,时间窗,井 红页L1HF-段 21 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:21:10
E00543,0.25%减阻水@时间窗 W010,液型时间窗,井 红页L1HF-段 21-时间窗 W010 对应的液型使用实例。,,,,fluid_usage:红页L1HF:21:10:0.25%减阻水
E00544,"施工泵压变化 起85.25→止85.25，变化0，均值85.25，范围[85.25, 85.25]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:21:10
E00545,"排量变化 起24.02→止24.02，变化0，均值24.02，范围[24.02, 24.02]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:21:10
E00546,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:21:10
E00547,时间窗 W011,时间窗,井 红页L1HF-段 21 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:21:11
E00548,0.12%减阻水@时间窗 W011,液型时间窗,井 红页L1HF-段 21-时间窗 W011 对应的液型使用实例。,,,,fluid_usage:红页L1HF:21:11:0.12%减阻水
E00549,"施工泵压变化 起85.07→止0，变化-85.07，均值50.8696，范围[0, 85.07]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:21:11
E00550,"排量变化 起24.02→止0，变化-24.02，均值1.3366，范围[0, 24.03]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:21:11
E00551,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:21:11
E00552,段 22,压裂段,井 红页L1HF 的第 22 段。,,,,segment:红页L1HF:22
E00553,时间窗 W001,时间窗,井 红页L1HF-段 22 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:22:1
E00554,0.12%减阻水@时间窗 W001,液型时间窗,井 红页L1HF-段 22-时间窗 W001 对应的液型使用实例。,,,,fluid_usage:红页L1HF:22:1:0.12%减阻水
E00555,"施工泵压变化 起24.86→止37.49，变化12.63，均值31.6391，范围[23.46, 37.49]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:22:1
E00556,"排量变化 起0→止2，变化2，均值1.4318，范围[0, 2]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:22:1
E00557,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:22:1
E00558,时间窗 W002,时间窗,井 红页L1HF-段 22 中使用液型 15%HCl 的连续时间窗。,,,,time_window:红页L1HF:22:2
E00559,15%HCl@时间窗 W002,液型时间窗,井 红页L1HF-段 22-时间窗 W002 对应的液型使用实例。,,,,fluid_usage:红页L1HF:22:2:15%HCl
E00560,"施工泵压变化 起37.6→止38.9，变化1.3，均值38.9292，范围[37.6, 39.31]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:22:2
E00561,"排量变化 起2→止2，变化0，均值2，范围[2, 2]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:22:2
E00562,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:22:2
E00563,时间窗 W003,时间窗,井 红页L1HF-段 22 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:22:3
E00564,0.25%减阻水@时间窗 W003,液型时间窗,井 红页L1HF-段 22-时间窗 W003 对应的液型使用实例。,,,,fluid_usage:红页L1HF:22:3:0.25%减阻水
E00565,"施工泵压变化 起38.9→止69.62，变化30.72，均值59.3085，范围[38.84, 81.27]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:22:3
E00566,"排量变化 起2→止24.08，变化22.08，均值12.6836，范围[2, 24.12]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:22:3
E00567,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:22:3
E00568,时间窗 W004,时间窗,井 红页L1HF-段 22 中使用液型 0.18%减阻水 的连续时间窗。,,,,time_window:红页L1HF:22:4
E00569,0.18%减阻水@时间窗 W004,液型时间窗,井 红页L1HF-段 22-时间窗 W004 对应的液型使用实例。,,,,fluid_usage:红页L1HF:22:4:0.18%减阻水
E00570,"施工泵压变化 起69.64→止71.53，变化1.89，均值70.1037，范围[69.64, 71.53]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:22:4
E00571,"排量变化 起24.08→止24.08，变化0，均值24.08，范围[24.08, 24.08]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:22:4
E00572,"砂比变化 起2.9→止6.1，变化3.2，均值5.9187，范围[2.9, 6.4]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:22:4
E00573,时间窗 W005,时间窗,井 红页L1HF-段 22 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:22:5
E00574,0.12%减阻水@时间窗 W005,液型时间窗,井 红页L1HF-段 22-时间窗 W005 对应的液型使用实例。,,,,fluid_usage:红页L1HF:22:5:0.12%减阻水
E00575,"施工泵压变化 起71.62→止74.75，变化3.13，均值72.8107，范围[64.56, 75.33]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:22:5
E00576,"排量变化 起24.08→止24.07，变化-0.01，均值24.0751，范围[24.07, 24.08]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:22:5
E00577,"砂比变化 起6.6→止10.7，变化4.1，均值9.8557，范围[0.1, 13]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:22:5
E00578,时间窗 W006,时间窗,井 红页L1HF-段 22 中使用液型 0.18%减阻水 的连续时间窗。,,,,time_window:红页L1HF:22:6
E00579,0.18%减阻水@时间窗 W006,液型时间窗,井 红页L1HF-段 22-时间窗 W006 对应的液型使用实例。,,,,fluid_usage:红页L1HF:22:6:0.18%减阻水
E00580,"施工泵压变化 起74.73→止73.61，变化-1.12，均值74.204，范围[73.61, 74.73]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:22:6
E00581,"排量变化 起24.07→止24.07，变化0，均值24.07，范围[24.07, 24.07]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:22:6
E00582,"砂比变化 起11.7→止0.2，变化-11.5，均值11.895，范围[0.2, 13]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:22:6
E00583,时间窗 W007,时间窗,井 红页L1HF-段 22 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:22:7
E00584,0.12%减阻水@时间窗 W007,液型时间窗,井 红页L1HF-段 22-时间窗 W007 对应的液型使用实例。,,,,fluid_usage:红页L1HF:22:7:0.12%减阻水
E00585,"施工泵压变化 起73.69→止77.02，变化3.33，均值76.7364，范围[64.41, 79.76]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:22:7
E00586,"排量变化 起24.07→止24.07，变化0，均值23.9318，范围[19.95, 24.09]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:22:7
E00587,"砂比变化 起0.6→止10.5，变化9.9，均值9.7086，范围[0.3, 12]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:22:7
E00588,时间窗 W008,时间窗,井 红页L1HF-段 22 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:22:8
E00589,0.25%减阻水@时间窗 W008,液型时间窗,井 红页L1HF-段 22-时间窗 W008 对应的液型使用实例。,,,,fluid_usage:红页L1HF:22:8:0.25%减阻水
