id,head,relation,tail,head_entity_id,tail_entity_id,head_source_id,tail_source_id
673,施工情况 加砂后,工况,工况 主缝延伸,E0666,E0674,condition:红页L1HF:18:加砂后,worktype:红页L1HF:18:加砂后:主缝延伸
674,工况 主缝延伸,工况时间,工况时间 2024-01-13 18:22:00,E0674,E0675,worktype:红页L1HF:18:加砂后:主缝延伸,worktype_time:红页L1HF:18:加砂后:主缝延伸
675,工况 主缝延伸,统计量,砂比平均值: 无数据,E0674,E0676,worktype:红页L1HF:18:加砂后:主缝延伸,worktype_stats:红页L1HF:18:加砂后:主缝延伸:砂比:mean
676,工况 主缝延伸,统计量,砂比方差: 无数据,E0674,E0677,worktype:红页L1HF:18:加砂后:主缝延伸,worktype_stats:红页L1HF:18:加砂后:主缝延伸:砂比:var
677,工况 主缝延伸,统计量,排量平均值: 24.04,E0674,E0678,worktype:红页L1HF:18:加砂后:主缝延伸,worktype_stats:红页L1HF:18:加砂后:主缝延伸:排量:mean
678,工况 主缝延伸,统计量,排量方差: 0.0,E0674,E0679,worktype:红页L1HF:18:加砂后:主缝延伸,worktype_stats:红页L1HF:18:加砂后:主缝延伸:排量:var
679,工况 主缝延伸,统计量,施工泵压平均值: 82.02,E0674,E0680,worktype:红页L1HF:18:加砂后:主缝延伸,worktype_stats:红页L1HF:18:加砂后:主缝延伸:施工泵压:mean
680,工况 主缝延伸,统计量,施工泵压方差: 0.0,E0674,E0681,worktype:红页L1HF:18:加砂后:主缝延伸,worktype_stats:红页L1HF:18:加砂后:主缝延伸:施工泵压:var
681,工况 主缝延伸,当前建议,当前建议: 保持当前措施,E0674,E0682,worktype:红页L1HF:18:加砂后:主缝延伸,suggestion:红页L1HF:18:加砂后:主缝延伸
682,井号 红页L1HF,段号,段号 19,E0001,E0683,well:红页L1HF,segment:红页L1HF:19
683,段号 19,段号时间,段号时间 2024-01-14 07:46:00,E0683,E0684,segment:红页L1HF:19,segment_time:红页L1HF:19
684,段号 19,统计量,砂比平均值: 9.6791,E0683,E0685,segment:红页L1HF:19,segment_stats:红页L1HF:19:砂比:mean
685,段号 19,统计量,砂比方差: 5.8663,E0683,E0686,segment:红页L1HF:19,segment_stats:红页L1HF:19:砂比:var
686,段号 19,统计量,排量平均值: 16.0491,E0683,E0687,segment:红页L1HF:19,segment_stats:红页L1HF:19:排量:mean
687,段号 19,统计量,排量方差: 112.0055,E0683,E0688,segment:红页L1HF:19,segment_stats:红页L1HF:19:排量:var
688,段号 19,统计量,施工泵压平均值: 69.4963,E0683,E0689,segment:红页L1HF:19,segment_stats:红页L1HF:19:施工泵压:mean
689,段号 19,统计量,施工泵压方差: 388.4978,E0683,E0690,segment:红页L1HF:19,segment_stats:红页L1HF:19:施工泵压:var
690,段号 19,施工情况,施工情况 加砂前,E0683,E0691,segment:红页L1HF:19,condition:红页L1HF:19:加砂前
691,施工情况 加砂前,施工时间,施工时间 2024-01-14 07:46:00,E0691,E0692,condition:红页L1HF:19:加砂前,condition_time:红页L1HF:19:加砂前
692,施工情况 加砂前,统计量,砂比平均值: 无数据,E0691,E0693,condition:红页L1HF:19:加砂前,condition_stats:红页L1HF:19:加砂前:砂比:mean
693,施工情况 加砂前,统计量,砂比方差: 无数据,E0691,E0694,condition:红页L1HF:19:加砂前,condition_stats:红页L1HF:19:加砂前:砂比:var
694,施工情况 加砂前,统计量,排量平均值: 9.2166,E0691,E0695,condition:红页L1HF:19:加砂前,condition_stats:红页L1HF:19:加砂前:排量:mean
695,施工情况 加砂前,统计量,排量方差: 63.3102,E0691,E0696,condition:红页L1HF:19:加砂前,condition_stats:红页L1HF:19:加砂前:排量:var
696,施工情况 加砂前,统计量,施工泵压平均值: 60.4191,E0691,E0697,condition:红页L1HF:19:加砂前,condition_stats:红页L1HF:19:加砂前:施工泵压:mean
697,施工情况 加砂前,统计量,施工泵压方差: 286.5138,E0691,E0698,condition:红页L1HF:19:加砂前,condition_stats:红页L1HF:19:加砂前:施工泵压:var
698,段号 19,施工情况,施工情况 加砂中,E0683,E0699,segment:红页L1HF:19,condition:红页L1HF:19:加砂中
699,施工情况 加砂中,施工时间,施工时间 2024-01-14 08:20:40,E0699,E0700,condition:红页L1HF:19:加砂中,condition_time:红页L1HF:19:加砂中
700,施工情况 加砂中,统计量,砂比平均值: 9.6791,E0699,E0701,condition:红页L1HF:19:加砂中,condition_stats:红页L1HF:19:加砂中:砂比:mean
701,施工情况 加砂中,统计量,砂比方差: 5.8663,E0699,E0702,condition:红页L1HF:19:加砂中,condition_stats:红页L1HF:19:加砂中:砂比:var
702,施工情况 加砂中,统计量,排量平均值: 24.0034,E0699,E0703,condition:红页L1HF:19:加砂中,condition_stats:红页L1HF:19:加砂中:排量:mean
703,施工情况 加砂中,统计量,排量方差: 0.2524,E0699,E0704,condition:红页L1HF:19:加砂中,condition_stats:红页L1HF:19:加砂中:排量:var
704,施工情况 加砂中,统计量,施工泵压平均值: 83.0463,E0699,E0705,condition:红页L1HF:19:加砂中,condition_stats:红页L1HF:19:加砂中:施工泵压:mean
705,施工情况 加砂中,统计量,施工泵压方差: 9.5203,E0699,E0706,condition:红页L1HF:19:加砂中,condition_stats:红页L1HF:19:加砂中:施工泵压:var
706,施工情况 加砂中,工况,工况 缝内暂堵,E0699,E0707,condition:红页L1HF:19:加砂中,worktype:红页L1HF:19:加砂中:缝内暂堵
707,工况 缝内暂堵,工况时间,工况时间 2024-01-14 08:44:40,E0707,E0708,worktype:红页L1HF:19:加砂中:缝内暂堵,worktype_time:红页L1HF:19:加砂中:缝内暂堵
708,工况 缝内暂堵,统计量,砂比平均值: 7.3478,E0707,E0709,worktype:红页L1HF:19:加砂中:缝内暂堵,worktype_stats:红页L1HF:19:加砂中:缝内暂堵:砂比:mean
709,工况 缝内暂堵,统计量,砂比方差: 3.3573,E0707,E0710,worktype:红页L1HF:19:加砂中:缝内暂堵,worktype_stats:红页L1HF:19:加砂中:缝内暂堵:砂比:var
710,工况 缝内暂堵,统计量,排量平均值: 24.0797,E0707,E0711,worktype:红页L1HF:19:加砂中:缝内暂堵,worktype_stats:红页L1HF:19:加砂中:缝内暂堵:排量:mean
711,工况 缝内暂堵,统计量,排量方差: 0.0001,E0707,E0712,worktype:红页L1HF:19:加砂中:缝内暂堵,worktype_stats:红页L1HF:19:加砂中:缝内暂堵:排量:var
712,工况 缝内暂堵,统计量,施工泵压平均值: 81.4492,E0707,E0713,worktype:红页L1HF:19:加砂中:缝内暂堵,worktype_stats:红页L1HF:19:加砂中:缝内暂堵:施工泵压:mean
713,工况 缝内暂堵,统计量,施工泵压方差: 10.4385,E0707,E0714,worktype:红页L1HF:19:加砂中:缝内暂堵,worktype_stats:红页L1HF:19:加砂中:缝内暂堵:施工泵压:var
714,工况 缝内暂堵,当前建议,当前建议: 无建议,E0707,E0715,worktype:红页L1HF:19:加砂中:缝内暂堵,suggestion:红页L1HF:19:加砂中:缝内暂堵
715,施工情况 加砂中,工况,工况 缝口暂堵,E0699,E0716,condition:红页L1HF:19:加砂中,worktype:红页L1HF:19:加砂中:缝口暂堵
716,工况 缝口暂堵,工况时间,工况时间 2024-01-14 09:13:00,E0716,E0717,worktype:红页L1HF:19:加砂中:缝口暂堵,worktype_time:红页L1HF:19:加砂中:缝口暂堵
717,工况 缝口暂堵,统计量,砂比平均值: 8.2963,E0716,E0718,worktype:红页L1HF:19:加砂中:缝口暂堵,worktype_stats:红页L1HF:19:加砂中:缝口暂堵:砂比:mean
718,工况 缝口暂堵,统计量,砂比方差: 5.0752,E0716,E0719,worktype:红页L1HF:19:加砂中:缝口暂堵,worktype_stats:红页L1HF:19:加砂中:缝口暂堵:砂比:var
719,工况 缝口暂堵,统计量,排量平均值: 23.1182,E0716,E0720,worktype:红页L1HF:19:加砂中:缝口暂堵,worktype_stats:红页L1HF:19:加砂中:缝口暂堵:排量:mean
720,工况 缝口暂堵,统计量,排量方差: 2.3343,E0716,E0721,worktype:红页L1HF:19:加砂中:缝口暂堵,worktype_stats:红页L1HF:19:加砂中:缝口暂堵:排量:var
721,工况 缝口暂堵,统计量,施工泵压平均值: 81.3891,E0716,E0722,worktype:红页L1HF:19:加砂中:缝口暂堵,worktype_stats:红页L1HF:19:加砂中:缝口暂堵:施工泵压:mean
722,工况 缝口暂堵,统计量,施工泵压方差: 19.1202,E0716,E0723,worktype:红页L1HF:19:加砂中:缝口暂堵,worktype_stats:红页L1HF:19:加砂中:缝口暂堵:施工泵压:var
723,工况 缝口暂堵,当前建议,当前建议: 无建议,E0716,E0724,worktype:红页L1HF:19:加砂中:缝口暂堵,suggestion:红页L1HF:19:加砂中:缝口暂堵
724,施工情况 加砂中,工况,工况 主缝延伸,E0699,E0725,condition:红页L1HF:19:加砂中,worktype:红页L1HF:19:加砂中:主缝延伸
725,工况 主缝延伸,工况时间,工况时间 2024-01-14 09:53:30,E0725,E0726,worktype:红页L1HF:19:加砂中:主缝延伸,worktype_time:红页L1HF:19:加砂中:主缝延伸
726,工况 主缝延伸,统计量,砂比平均值: 11.8222,E0725,E0727,worktype:红页L1HF:19:加砂中:主缝延伸,worktype_stats:红页L1HF:19:加砂中:主缝延伸:砂比:mean
727,工况 主缝延伸,统计量,砂比方差: 3.5626,E0725,E0728,worktype:红页L1HF:19:加砂中:主缝延伸,worktype_stats:红页L1HF:19:加砂中:主缝延伸:砂比:var
728,工况 主缝延伸,统计量,排量平均值: 24.07,E0725,E0729,worktype:红页L1HF:19:加砂中:主缝延伸,worktype_stats:红页L1HF:19:加砂中:主缝延伸:排量:mean
729,工况 主缝延伸,统计量,排量方差: 0.0,E0725,E0730,worktype:红页L1HF:19:加砂中:主缝延伸,worktype_stats:红页L1HF:19:加砂中:主缝延伸:排量:var
730,工况 主缝延伸,统计量,施工泵压平均值: 86.3549,E0725,E0731,worktype:红页L1HF:19:加砂中:主缝延伸,worktype_stats:红页L1HF:19:加砂中:主缝延伸:施工泵压:mean
731,工况 主缝延伸,统计量,施工泵压方差: 0.0842,E0725,E0732,worktype:红页L1HF:19:加砂中:主缝延伸,worktype_stats:红页L1HF:19:加砂中:主缝延伸:施工泵压:var
732,工况 主缝延伸,当前建议,当前建议: 保持当前措施,E0725,E0733,worktype:红页L1HF:19:加砂中:主缝延伸,suggestion:红页L1HF:19:加砂中:主缝延伸
733,段号 19,施工情况,施工情况 加砂后,E0683,E0734,segment:红页L1HF:19,condition:红页L1HF:19:加砂后
734,施工情况 加砂后,施工时间,施工时间 2024-01-14 10:01:00,E0734,E0735,condition:红页L1HF:19:加砂后,condition_time:红页L1HF:19:加砂后
735,施工情况 加砂后,统计量,砂比平均值: 无数据,E0734,E0736,condition:红页L1HF:19:加砂后,condition_stats:红页L1HF:19:加砂后:砂比:mean
736,施工情况 加砂后,统计量,砂比方差: 无数据,E0734,E0737,condition:红页L1HF:19:加砂后,condition_stats:红页L1HF:19:加砂后:砂比:var
737,施工情况 加砂后,统计量,排量平均值: 2.0686,E0734,E0738,condition:红页L1HF:19:加砂后,condition_stats:红页L1HF:19:加砂后:排量:mean
738,施工情况 加砂后,统计量,排量方差: 42.471,E0734,E0739,condition:红页L1HF:19:加砂后,condition_stats:红页L1HF:19:加砂后:排量:var
739,施工情况 加砂后,统计量,施工泵压平均值: 43.2916,E0734,E0740,condition:红页L1HF:19:加砂后,condition_stats:红页L1HF:19:加砂后:施工泵压:mean
740,施工情况 加砂后,统计量,施工泵压方差: 219.9578,E0734,E0741,condition:红页L1HF:19:加砂后,condition_stats:红页L1HF:19:加砂后:施工泵压:var
741,施工情况 加砂后,工况,工况 主缝延伸,E0734,E0742,condition:红页L1HF:19:加砂后,worktype:红页L1HF:19:加砂后:主缝延伸
742,工况 主缝延伸,工况时间,工况时间 2024-01-14 10:01:00,E0742,E0743,worktype:红页L1HF:19:加砂后:主缝延伸,worktype_time:红页L1HF:19:加砂后:主缝延伸
743,工况 主缝延伸,统计量,砂比平均值: 无数据,E0742,E0744,worktype:红页L1HF:19:加砂后:主缝延伸,worktype_stats:红页L1HF:19:加砂后:主缝延伸:砂比:mean
744,工况 主缝延伸,统计量,砂比方差: 无数据,E0742,E0745,worktype:红页L1HF:19:加砂后:主缝延伸,worktype_stats:红页L1HF:19:加砂后:主缝延伸:砂比:var
745,工况 主缝延伸,统计量,排量平均值: 24.07,E0742,E0746,worktype:红页L1HF:19:加砂后:主缝延伸,worktype_stats:红页L1HF:19:加砂后:主缝延伸:排量:mean
746,工况 主缝延伸,统计量,排量方差: 0.0,E0742,E0747,worktype:红页L1HF:19:加砂后:主缝延伸,worktype_stats:红页L1HF:19:加砂后:主缝延伸:排量:var
747,工况 主缝延伸,统计量,施工泵压平均值: 86.526,E0742,E0748,worktype:红页L1HF:19:加砂后:主缝延伸,worktype_stats:红页L1HF:19:加砂后:主缝延伸:施工泵压:mean
748,工况 主缝延伸,统计量,施工泵压方差: 0.0021,E0742,E0749,worktype:红页L1HF:19:加砂后:主缝延伸,worktype_stats:红页L1HF:19:加砂后:主缝延伸:施工泵压:var
749,工况 主缝延伸,当前建议,当前建议: 保持当前措施,E0742,E0750,worktype:红页L1HF:19:加砂后:主缝延伸,suggestion:红页L1HF:19:加砂后:主缝延伸
750,井号 红页L1HF,段号,段号 2,E0001,E0751,well:红页L1HF,segment:红页L1HF:2
751,段号 2,段号时间,段号时间 2024-01-05 08:41:30,E0751,E0752,segment:红页L1HF:2,segment_time:红页L1HF:2
752,段号 2,统计量,砂比平均值: 9.4044,E0751,E0753,segment:红页L1HF:2,segment_stats:红页L1HF:2:砂比:mean
753,段号 2,统计量,砂比方差: 5.8548,E0751,E0754,segment:红页L1HF:2,segment_stats:红页L1HF:2:砂比:var
754,段号 2,统计量,排量平均值: 12.9907,E0751,E0755,segment:红页L1HF:2,segment_stats:红页L1HF:2:排量:mean
755,段号 2,统计量,排量方差: 119.1341,E0751,E0756,segment:红页L1HF:2,segment_stats:红页L1HF:2:排量:var
756,段号 2,统计量,施工泵压平均值: 52.6909,E0751,E0757,segment:红页L1HF:2,segment_stats:红页L1HF:2:施工泵压:mean
757,段号 2,统计量,施工泵压方差: 447.4888,E0751,E0758,segment:红页L1HF:2,segment_stats:红页L1HF:2:施工泵压:var
758,段号 2,施工情况,施工情况 加砂前,E0751,E0759,segment:红页L1HF:2,condition:红页L1HF:2:加砂前
759,施工情况 加砂前,施工时间,施工时间 2024-01-05 08:41:30,E0759,E0760,condition:红页L1HF:2:加砂前,condition_time:红页L1HF:2:加砂前
760,施工情况 加砂前,统计量,砂比平均值: 无数据,E0759,E0761,condition:红页L1HF:2:加砂前,condition_stats:红页L1HF:2:加砂前:砂比:mean
761,施工情况 加砂前,统计量,砂比方差: 无数据,E0759,E0762,condition:红页L1HF:2:加砂前,condition_stats:红页L1HF:2:加砂前:砂比:var
762,施工情况 加砂前,统计量,排量平均值: 5.984,E0759,E0763,condition:红页L1HF:2:加砂前,condition_stats:红页L1HF:2:加砂前:排量:mean
763,施工情况 加砂前,统计量,排量方差: 45.2863,E0759,E0764,condition:红页L1HF:2:加砂前,condition_stats:红页L1HF:2:加砂前:排量:var
764,施工情况 加砂前,统计量,施工泵压平均值: 45.6901,E0759,E0765,condition:红页L1HF:2:加砂前,condition_stats:红页L1HF:2:加砂前:施工泵压:mean
765,施工情况 加砂前,统计量,施工泵压方差: 255.1716,E0759,E0766,condition:红页L1HF:2:加砂前,condition_stats:红页L1HF:2:加砂前:施工泵压:var
766,施工情况 加砂前,工况,工况 缝高延伸,E0759,E0767,condition:红页L1HF:2:加砂前,worktype:红页L1HF:2:加砂前:缝高延伸
767,工况 缝高延伸,工况时间,工况时间 2024-01-05 09:18:00,E0767,E0768,worktype:红页L1HF:2:加砂前:缝高延伸,worktype_time:红页L1HF:2:加砂前:缝高延伸
768,工况 缝高延伸,统计量,砂比平均值: 无数据,E0767,E0769,worktype:红页L1HF:2:加砂前:缝高延伸,worktype_stats:红页L1HF:2:加砂前:缝高延伸:砂比:mean
769,工况 缝高延伸,统计量,砂比方差: 无数据,E0767,E0770,worktype:红页L1HF:2:加砂前:缝高延伸,worktype_stats:红页L1HF:2:加砂前:缝高延伸:砂比:var
770,工况 缝高延伸,统计量,排量平均值: 20.3359,E0767,E0771,worktype:红页L1HF:2:加砂前:缝高延伸,worktype_stats:红页L1HF:2:加砂前:缝高延伸:排量:mean
771,工况 缝高延伸,统计量,排量方差: 7.1289,E0767,E0772,worktype:红页L1HF:2:加砂前:缝高延伸,worktype_stats:红页L1HF:2:加砂前:缝高延伸:排量:var
772,工况 缝高延伸,统计量,施工泵压平均值: 77.009,E0767,E0773,worktype:红页L1HF:2:加砂前:缝高延伸,worktype_stats:红页L1HF:2:加砂前:缝高延伸:施工泵压:mean
773,工况 缝高延伸,统计量,施工泵压方差: 35.144,E0767,E0774,worktype:红页L1HF:2:加砂前:缝高延伸,worktype_stats:红页L1HF:2:加砂前:缝高延伸:施工泵压:var
774,工况 缝高延伸,当前建议,当前建议: 保持当前措施,E0767,E0775,worktype:红页L1HF:2:加砂前:缝高延伸,suggestion:红页L1HF:2:加砂前:缝高延伸
775,段号 2,施工情况,施工情况 加砂中,E0751,E0776,segment:红页L1HF:2,condition:红页L1HF:2:加砂中
776,施工情况 加砂中,施工时间,施工时间 2024-01-05 09:25:00,E0776,E0777,condition:红页L1HF:2:加砂中,condition_time:红页L1HF:2:加砂中
777,施工情况 加砂中,统计量,砂比平均值: 9.4044,E0776,E0778,condition:红页L1HF:2:加砂中,condition_stats:红页L1HF:2:加砂中:砂比:mean
778,施工情况 加砂中,统计量,砂比方差: 5.8548,E0776,E0779,condition:红页L1HF:2:加砂中,condition_stats:红页L1HF:2:加砂中:砂比:var
779,施工情况 加砂中,统计量,排量平均值: 22.8635,E0776,E0780,condition:红页L1HF:2:加砂中,condition_stats:红页L1HF:2:加砂中:排量:mean
780,施工情况 加砂中,统计量,排量方差: 13.5689,E0776,E0781,condition:红页L1HF:2:加砂中,condition_stats:红页L1HF:2:加砂中:排量:var
781,施工情况 加砂中,统计量,施工泵压平均值: 69.4644,E0776,E0782,condition:红页L1HF:2:加砂中,condition_stats:红页L1HF:2:加砂中:施工泵压:mean
782,施工情况 加砂中,统计量,施工泵压方差: 68.5288,E0776,E0783,condition:红页L1HF:2:加砂中,condition_stats:红页L1HF:2:加砂中:施工泵压:var
783,施工情况 加砂中,工况,工况 缝高延伸,E0776,E0784,condition:红页L1HF:2:加砂中,worktype:红页L1HF:2:加砂中:缝高延伸
784,工况 缝高延伸,工况时间,工况时间 2024-01-05 09:25:00,E0784,E0785,worktype:红页L1HF:2:加砂中:缝高延伸,worktype_time:红页L1HF:2:加砂中:缝高延伸
785,工况 缝高延伸,统计量,砂比平均值: 3.2667,E0784,E0786,worktype:红页L1HF:2:加砂中:缝高延伸,worktype_stats:红页L1HF:2:加砂中:缝高延伸:砂比:mean
786,工况 缝高延伸,统计量,砂比方差: 3.5756,E0784,E0787,worktype:红页L1HF:2:加砂中:缝高延伸,worktype_stats:红页L1HF:2:加砂中:缝高延伸:砂比:var
