entity_id,entity_name,entity_type,description,image_path,audio_path,video_path,source_node_id
E0791,施工泵压方差: 0.0082,stat,,,,,worktype_stats:红页L1HF:2:加砂中:缝高延伸:施工泵压:var
E0792,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:2:加砂中:缝高延伸
E0793,工况 缝内暂堵,worktype,,,,,worktype:红页L1HF:2:加砂中:缝内暂堵
E0794,工况时间 2024-01-05 09:47:50,time,,,,,worktype_time:红页L1HF:2:加砂中:缝内暂堵
E0795,砂比平均值: 7.2286,stat,,,,,worktype_stats:红页L1HF:2:加砂中:缝内暂堵:砂比:mean
E0796,砂比方差: 4.722,stat,,,,,worktype_stats:红页L1HF:2:加砂中:缝内暂堵:砂比:var
E0797,排量平均值: 24.0076,stat,,,,,worktype_stats:红页L1HF:2:加砂中:缝内暂堵:排量:mean
E0798,排量方差: 0.0003,stat,,,,,worktype_stats:红页L1HF:2:加砂中:缝内暂堵:排量:var
E0799,施工泵压平均值: 69.9552,stat,,,,,worktype_stats:红页L1HF:2:加砂中:缝内暂堵:施工泵压:mean
E0800,施工泵压方差: 2.0408,stat,,,,,worktype_stats:红页L1HF:2:加砂中:缝内暂堵:施工泵压:var
E0801,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:2:加砂中:缝内暂堵
E0802,工况 缝口暂堵,worktype,,,,,worktype:红页L1HF:2:加砂中:缝口暂堵
E0803,工况时间 2024-01-05 10:14:30,time,,,,,worktype_time:红页L1HF:2:加砂中:缝口暂堵
E0804,砂比平均值: 8.273,stat,,,,,worktype_stats:红页L1HF:2:加砂中:缝口暂堵:砂比:mean
E0805,砂比方差: 5.2155,stat,,,,,worktype_stats:红页L1HF:2:加砂中:缝口暂堵:砂比:var
E0806,排量平均值: 16.3134,stat,,,,,worktype_stats:红页L1HF:2:加砂中:缝口暂堵:排量:mean
E0807,排量方差: 29.6774,stat,,,,,worktype_stats:红页L1HF:2:加砂中:缝口暂堵:排量:var
E0808,施工泵压平均值: 55.4605,stat,,,,,worktype_stats:红页L1HF:2:加砂中:缝口暂堵:施工泵压:mean
E0809,施工泵压方差: 128.3079,stat,,,,,worktype_stats:红页L1HF:2:加砂中:缝口暂堵:施工泵压:var
E0810,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:2:加砂中:缝口暂堵
E0811,工况 主缝延伸,worktype,,,,,worktype:红页L1HF:2:加砂中:主缝延伸
E0812,工况时间 2024-01-05 10:33:10,time,,,,,worktype_time:红页L1HF:2:加砂中:主缝延伸
E0813,砂比平均值: 10.2313,stat,,,,,worktype_stats:红页L1HF:2:加砂中:主缝延伸:砂比:mean
E0814,砂比方差: 7.0063,stat,,,,,worktype_stats:红页L1HF:2:加砂中:主缝延伸:砂比:var
E0815,排量平均值: 24.0576,stat,,,,,worktype_stats:红页L1HF:2:加砂中:主缝延伸:排量:mean
E0816,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:2:加砂中:主缝延伸:排量:var
E0817,施工泵压平均值: 75.6,stat,,,,,worktype_stats:红页L1HF:2:加砂中:主缝延伸:施工泵压:mean
E0818,施工泵压方差: 0.5247,stat,,,,,worktype_stats:红页L1HF:2:加砂中:主缝延伸:施工泵压:var
E0819,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:2:加砂中:主缝延伸
E0820,施工情况 加砂后,condition,,,,,condition:红页L1HF:2:加砂后
E0821,施工时间 2024-01-05 10:41:20,time,,,,,condition_time:红页L1HF:2:加砂后
E0822,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:2:加砂后:砂比:mean
E0823,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:2:加砂后:砂比:var
E0824,排量平均值: 2.5883,stat,,,,,condition_stats:红页L1HF:2:加砂后:排量:mean
E0825,排量方差: 52.7089,stat,,,,,condition_stats:红页L1HF:2:加砂后:排量:var
E0826,施工泵压平均值: 29.6703,stat,,,,,condition_stats:红页L1HF:2:加砂后:施工泵压:mean
E0827,施工泵压方差: 252.2081,stat,,,,,condition_stats:红页L1HF:2:加砂后:施工泵压:var
E0828,工况 主缝延伸,worktype,,,,,worktype:红页L1HF:2:加砂后:主缝延伸
E0829,工况时间 2024-01-05 10:41:20,time,,,,,worktype_time:红页L1HF:2:加砂后:主缝延伸
E0830,砂比平均值: 无数据,stat,,,,,worktype_stats:红页L1HF:2:加砂后:主缝延伸:砂比:mean
E0831,砂比方差: 无数据,stat,,,,,worktype_stats:红页L1HF:2:加砂后:主缝延伸:砂比:var
E0832,排量平均值: 24.06,stat,,,,,worktype_stats:红页L1HF:2:加砂后:主缝延伸:排量:mean
E0833,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:2:加砂后:主缝延伸:排量:var
E0834,施工泵压平均值: 76.18,stat,,,,,worktype_stats:红页L1HF:2:加砂后:主缝延伸:施工泵压:mean
E0835,施工泵压方差: 0.0753,stat,,,,,worktype_stats:红页L1HF:2:加砂后:主缝延伸:施工泵压:var
E0836,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:2:加砂后:主缝延伸
E0837,段号 20,segment,,,,,segment:红页L1HF:20
E0838,段号时间 2024-01-14 14:05:00,time,,,,,segment_time:红页L1HF:20
E0839,砂比平均值: 9.7565,stat,,,,,segment_stats:红页L1HF:20:砂比:mean
E0840,砂比方差: 4.7686,stat,,,,,segment_stats:红页L1HF:20:砂比:var
E0841,排量平均值: 15.9474,stat,,,,,segment_stats:红页L1HF:20:排量:mean
E0842,排量方差: 107.516,stat,,,,,segment_stats:红页L1HF:20:排量:var
E0843,施工泵压平均值: 68.4912,stat,,,,,segment_stats:红页L1HF:20:施工泵压:mean
E0844,施工泵压方差: 358.0777,stat,,,,,segment_stats:红页L1HF:20:施工泵压:var
E0845,施工情况 加砂前,condition,,,,,condition:红页L1HF:20:加砂前
E0846,施工时间 2024-01-14 14:05:00,time,,,,,condition_time:红页L1HF:20:加砂前
E0847,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:20:加砂前:砂比:mean
E0848,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:20:加砂前:砂比:var
E0849,排量平均值: 9.2892,stat,,,,,condition_stats:红页L1HF:20:加砂前:排量:mean
E0850,排量方差: 57.5522,stat,,,,,condition_stats:红页L1HF:20:加砂前:排量:var
E0851,施工泵压平均值: 60.3274,stat,,,,,condition_stats:红页L1HF:20:加砂前:施工泵压:mean
E0852,施工泵压方差: 202.7147,stat,,,,,condition_stats:红页L1HF:20:加砂前:施工泵压:var
E0853,施工情况 加砂中,condition,,,,,condition:红页L1HF:20:加砂中
E0854,施工时间 2024-01-14 14:40:50,time,,,,,condition_time:红页L1HF:20:加砂中
E0855,砂比平均值: 9.7565,stat,,,,,condition_stats:红页L1HF:20:加砂中:砂比:mean
E0856,砂比方差: 4.7686,stat,,,,,condition_stats:红页L1HF:20:加砂中:砂比:var
E0857,排量平均值: 23.7217,stat,,,,,condition_stats:红页L1HF:20:加砂中:排量:mean
E0858,排量方差: 0.5435,stat,,,,,condition_stats:红页L1HF:20:加砂中:排量:var
E0859,施工泵压平均值: 81.3507,stat,,,,,condition_stats:红页L1HF:20:加砂中:施工泵压:mean
E0860,施工泵压方差: 17.4362,stat,,,,,condition_stats:红页L1HF:20:加砂中:施工泵压:var
E0861,工况 缝内暂堵,worktype,,,,,worktype:红页L1HF:20:加砂中:缝内暂堵
E0862,工况时间 2024-01-14 15:04:50,time,,,,,worktype_time:红页L1HF:20:加砂中:缝内暂堵
E0863,砂比平均值: 7.0409,stat,,,,,worktype_stats:红页L1HF:20:加砂中:缝内暂堵:砂比:mean
E0864,砂比方差: 6.0861,stat,,,,,worktype_stats:红页L1HF:20:加砂中:缝内暂堵:砂比:var
E0865,排量平均值: 24.0242,stat,,,,,worktype_stats:红页L1HF:20:加砂中:缝内暂堵:排量:mean
E0866,排量方差: 0.0001,stat,,,,,worktype_stats:红页L1HF:20:加砂中:缝内暂堵:排量:var
E0867,施工泵压平均值: 80.415,stat,,,,,worktype_stats:红页L1HF:20:加砂中:缝内暂堵:施工泵压:mean
E0868,施工泵压方差: 9.2318,stat,,,,,worktype_stats:红页L1HF:20:加砂中:缝内暂堵:施工泵压:var
E0869,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:20:加砂中:缝内暂堵
E0870,工况 缝口暂堵,worktype,,,,,worktype:红页L1HF:20:加砂中:缝口暂堵
E0871,工况时间 2024-01-14 15:34:30,time,,,,,worktype_time:红页L1HF:20:加砂中:缝口暂堵
E0872,砂比平均值: 7.7462,stat,,,,,worktype_stats:红页L1HF:20:加砂中:缝口暂堵:砂比:mean
E0873,砂比方差: 0.524,stat,,,,,worktype_stats:红页L1HF:20:加砂中:缝口暂堵:砂比:var
E0874,排量平均值: 22.9033,stat,,,,,worktype_stats:红页L1HF:20:加砂中:缝口暂堵:排量:mean
E0875,排量方差: 2.8869,stat,,,,,worktype_stats:红页L1HF:20:加砂中:缝口暂堵:排量:var
E0876,施工泵压平均值: 79.8003,stat,,,,,worktype_stats:红页L1HF:20:加砂中:缝口暂堵:施工泵压:mean
E0877,施工泵压方差: 13.9273,stat,,,,,worktype_stats:红页L1HF:20:加砂中:缝口暂堵:施工泵压:var
E0878,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:20:加砂中:缝口暂堵
E0879,工况 主缝延伸,worktype,,,,,worktype:红页L1HF:20:加砂中:主缝延伸
E0880,工况时间 2024-01-14 16:12:00,time,,,,,worktype_time:红页L1HF:20:加砂中:主缝延伸
E0881,砂比平均值: 11.6796,stat,,,,,worktype_stats:红页L1HF:20:加砂中:主缝延伸:砂比:mean
E0882,砂比方差: 2.7761,stat,,,,,worktype_stats:红页L1HF:20:加砂中:主缝延伸:砂比:var
E0883,排量平均值: 24.0043,stat,,,,,worktype_stats:红页L1HF:20:加砂中:主缝延伸:排量:mean
E0884,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:20:加砂中:主缝延伸:排量:var
E0885,施工泵压平均值: 86.1757,stat,,,,,worktype_stats:红页L1HF:20:加砂中:主缝延伸:施工泵压:mean
E0886,施工泵压方差: 0.0645,stat,,,,,worktype_stats:红页L1HF:20:加砂中:主缝延伸:施工泵压:var
E0887,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:20:加砂中:主缝延伸
E0888,施工情况 加砂后,condition,,,,,condition:红页L1HF:20:加砂后
E0889,施工时间 2024-01-14 16:21:10,time,,,,,condition_time:红页L1HF:20:加砂后
E0890,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:20:加砂后:砂比:mean
E0891,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:20:加砂后:砂比:var
E0892,排量平均值: 1.9939,stat,,,,,condition_stats:红页L1HF:20:加砂后:排量:mean
E0893,排量方差: 41.3919,stat,,,,,condition_stats:红页L1HF:20:加砂后:排量:var
E0894,施工泵压平均值: 42.5881,stat,,,,,condition_stats:红页L1HF:20:加砂后:施工泵压:mean
E0895,施工泵压方差: 238.2744,stat,,,,,condition_stats:红页L1HF:20:加砂后:施工泵压:var
E0896,工况 主缝延伸,worktype,,,,,worktype:红页L1HF:20:加砂后:主缝延伸
E0897,工况时间 2024-01-14 16:21:10,time,,,,,worktype_time:红页L1HF:20:加砂后:主缝延伸
E0898,砂比平均值: 无数据,stat,,,,,worktype_stats:红页L1HF:20:加砂后:主缝延伸:砂比:mean
E0899,砂比方差: 无数据,stat,,,,,worktype_stats:红页L1HF:20:加砂后:主缝延伸:砂比:var
E0900,排量平均值: 24.0067,stat,,,,,worktype_stats:红页L1HF:20:加砂后:主缝延伸:排量:mean
E0901,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:20:加砂后:主缝延伸:排量:var
E0902,施工泵压平均值: 86.0667,stat,,,,,worktype_stats:红页L1HF:20:加砂后:主缝延伸:施工泵压:mean
E0903,施工泵压方差: 0.003,stat,,,,,worktype_stats:红页L1HF:20:加砂后:主缝延伸:施工泵压:var
E0904,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:20:加砂后:主缝延伸
E0905,段号 21,segment,,,,,segment:红页L1HF:21
E0906,段号时间 2024-01-15 08:33:10,time,,,,,segment_time:红页L1HF:21
E0907,砂比平均值: 9.7207,stat,,,,,segment_stats:红页L1HF:21:砂比:mean
E0908,砂比方差: 6.2107,stat,,,,,segment_stats:红页L1HF:21:砂比:var
E0909,排量平均值: 16.144,stat,,,,,segment_stats:红页L1HF:21:排量:mean
E0910,排量方差: 108.5168,stat,,,,,segment_stats:红页L1HF:21:排量:var
E0911,施工泵压平均值: 72.1013,stat,,,,,segment_stats:红页L1HF:21:施工泵压:mean
E0912,施工泵压方差: 241.04,stat,,,,,segment_stats:红页L1HF:21:施工泵压:var
E0913,施工情况 加砂前,condition,,,,,condition:红页L1HF:21:加砂前
E0914,施工时间 2024-01-15 08:33:10,time,,,,,condition_time:红页L1HF:21:加砂前
E0915,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:21:加砂前:砂比:mean
E0916,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:21:加砂前:砂比:var
E0917,排量平均值: 8.8196,stat,,,,,condition_stats:红页L1HF:21:加砂前:排量:mean
E0918,排量方差: 52.6552,stat,,,,,condition_stats:红页L1HF:21:加砂前:排量:var
E0919,施工泵压平均值: 62.61,stat,,,,,condition_stats:红页L1HF:21:加砂前:施工泵压:mean
E0920,施工泵压方差: 179.5773,stat,,,,,condition_stats:红页L1HF:21:加砂前:施工泵压:var
E0921,施工情况 加砂中,condition,,,,,condition:红页L1HF:21:加砂中
E0922,施工时间 2024-01-15 09:08:10,time,,,,,condition_time:红页L1HF:21:加砂中
E0923,砂比平均值: 9.7207,stat,,,,,condition_stats:红页L1HF:21:加砂中:砂比:mean
E0924,砂比方差: 6.2107,stat,,,,,condition_stats:红页L1HF:21:加砂中:砂比:var
E0925,排量平均值: 23.9565,stat,,,,,condition_stats:红页L1HF:21:加砂中:排量:mean
E0926,排量方差: 0.2096,stat,,,,,condition_stats:红页L1HF:21:加砂中:排量:var
E0927,施工泵压平均值: 82.9048,stat,,,,,condition_stats:红页L1HF:21:加砂中:施工泵压:mean
E0928,施工泵压方差: 6.5769,stat,,,,,condition_stats:红页L1HF:21:加砂中:施工泵压:var
E0929,工况 缝内暂堵,worktype,,,,,worktype:红页L1HF:21:加砂中:缝内暂堵
E0930,工况时间 2024-01-15 09:33:20,time,,,,,worktype_time:红页L1HF:21:加砂中:缝内暂堵
E0931,砂比平均值: 7.887,stat,,,,,worktype_stats:红页L1HF:21:加砂中:缝内暂堵:砂比:mean
E0932,砂比方差: 8.229,stat,,,,,worktype_stats:红页L1HF:21:加砂中:缝内暂堵:砂比:var
E0933,排量平均值: 24.0216,stat,,,,,worktype_stats:红页L1HF:21:加砂中:缝内暂堵:排量:mean
E0934,排量方差: 0.0001,stat,,,,,worktype_stats:红页L1HF:21:加砂中:缝内暂堵:排量:var
E0935,施工泵压平均值: 80.7252,stat,,,,,worktype_stats:红页L1HF:21:加砂中:缝内暂堵:施工泵压:mean
E0936,施工泵压方差: 13.6855,stat,,,,,worktype_stats:红页L1HF:21:加砂中:缝内暂堵:施工泵压:var
E0937,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:21:加砂中:缝内暂堵
E0938,工况 缝口暂堵,worktype,,,,,worktype:红页L1HF:21:加砂中:缝口暂堵
E0939,工况时间 2024-01-15 10:03:40,time,,,,,worktype_time:红页L1HF:21:加砂中:缝口暂堵
E0940,砂比平均值: 7.66,stat,,,,,worktype_stats:红页L1HF:21:加砂中:缝口暂堵:砂比:mean
E0941,砂比方差: 1.6304,stat,,,,,worktype_stats:红页L1HF:21:加砂中:缝口暂堵:砂比:var
E0942,排量平均值: 22.8186,stat,,,,,worktype_stats:红页L1HF:21:加砂中:缝口暂堵:排量:mean
E0943,排量方差: 2.7259,stat,,,,,worktype_stats:红页L1HF:21:加砂中:缝口暂堵:排量:var
E0944,施工泵压平均值: 78.2476,stat,,,,,worktype_stats:红页L1HF:21:加砂中:缝口暂堵:施工泵压:mean
E0945,施工泵压方差: 19.5654,stat,,,,,worktype_stats:红页L1HF:21:加砂中:缝口暂堵:施工泵压:var
E0946,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:21:加砂中:缝口暂堵
E0947,工况 主缝延伸,worktype,,,,,worktype:红页L1HF:21:加砂中:主缝延伸
E0948,工况时间 2024-01-15 10:32:40,time,,,,,worktype_time:红页L1HF:21:加砂中:主缝延伸
E0949,砂比平均值: 11.4011,stat,,,,,worktype_stats:红页L1HF:21:加砂中:主缝延伸:砂比:mean
E0950,砂比方差: 3.2847,stat,,,,,worktype_stats:红页L1HF:21:加砂中:主缝延伸:砂比:var
E0951,排量平均值: 24.0162,stat,,,,,worktype_stats:红页L1HF:21:加砂中:主缝延伸:排量:mean
E0952,排量方差: 0.0001,stat,,,,,worktype_stats:红页L1HF:21:加砂中:主缝延伸:排量:var
E0953,施工泵压平均值: 84.9296,stat,,,,,worktype_stats:红页L1HF:21:加砂中:主缝延伸:施工泵压:mean
E0954,施工泵压方差: 1.6368,stat,,,,,worktype_stats:红页L1HF:21:加砂中:主缝延伸:施工泵压:var
E0955,当前建议: 保持当前措施,suggestion,,,,,suggestion:红页L1HF:21:加砂中:主缝延伸
E0956,施工情况 加砂后,condition,,,,,condition:红页L1HF:21:加砂后
E0957,施工时间 2024-01-15 10:49:40,time,,,,,condition_time:红页L1HF:21:加砂后
E0958,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:21:加砂后:砂比:mean
E0959,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:21:加砂后:砂比:var
E0960,排量平均值: 2.1074,stat,,,,,condition_stats:红页L1HF:21:加砂后:排量:mean
E0961,排量方差: 43.8631,stat,,,,,condition_stats:红页L1HF:21:加砂后:排量:var
E0962,施工泵压平均值: 52.041,stat,,,,,condition_stats:红页L1HF:21:加砂后:施工泵压:mean
E0963,施工泵压方差: 133.5349,stat,,,,,condition_stats:红页L1HF:21:加砂后:施工泵压:var
E0964,段号 22,segment,,,,,segment:红页L1HF:22
E0965,段号时间 2024-01-15 15:09:50,time,,,,,segment_time:红页L1HF:22
E0966,砂比平均值: 9.9031,stat,,,,,segment_stats:红页L1HF:22:砂比:mean
E0967,砂比方差: 6.4288,stat,,,,,segment_stats:红页L1HF:22:砂比:var
E0968,排量平均值: 15.6145,stat,,,,,segment_stats:红页L1HF:22:排量:mean
E0969,排量方差: 115.0115,stat,,,,,segment_stats:红页L1HF:22:排量:var
E0970,施工泵压平均值: 60.3158,stat,,,,,segment_stats:红页L1HF:22:施工泵压:mean
E0971,施工泵压方差: 373.6146,stat,,,,,segment_stats:红页L1HF:22:施工泵压:var
E0972,施工情况 加砂前,condition,,,,,condition:红页L1HF:22:加砂前
E0973,施工时间 2024-01-15 15:09:50,time,,,,,condition_time:红页L1HF:22:加砂前
E0974,砂比平均值: 无数据,stat,,,,,condition_stats:红页L1HF:22:加砂前:砂比:mean
E0975,砂比方差: 无数据,stat,,,,,condition_stats:红页L1HF:22:加砂前:砂比:var
E0976,排量平均值: 8.5508,stat,,,,,condition_stats:红页L1HF:22:加砂前:排量:mean
E0977,排量方差: 65.5026,stat,,,,,condition_stats:红页L1HF:22:加砂前:排量:var
E0978,施工泵压平均值: 50.79,stat,,,,,condition_stats:红页L1HF:22:加砂前:施工泵压:mean
E0979,施工泵压方差: 202.2721,stat,,,,,condition_stats:红页L1HF:22:加砂前:施工泵压:var
E0980,施工情况 加砂中,condition,,,,,condition:红页L1HF:22:加砂中
E0981,施工时间 2024-01-15 15:46:20,time,,,,,condition_time:红页L1HF:22:加砂中
E0982,砂比平均值: 9.9031,stat,,,,,condition_stats:红页L1HF:22:加砂中:砂比:mean
E0983,砂比方差: 6.4288,stat,,,,,condition_stats:红页L1HF:22:加砂中:砂比:var
E0984,排量平均值: 23.8716,stat,,,,,condition_stats:红页L1HF:22:加砂中:排量:mean
E0985,排量方差: 3.6732,stat,,,,,condition_stats:红页L1HF:22:加砂中:排量:var
E0986,施工泵压平均值: 74.3663,stat,,,,,condition_stats:红页L1HF:22:加砂中:施工泵压:mean
E0987,施工泵压方差: 19.6889,stat,,,,,condition_stats:红页L1HF:22:加砂中:施工泵压:var
E0988,工况 缝内暂堵,worktype,,,,,worktype:红页L1HF:22:加砂中:缝内暂堵
E0989,工况时间 2024-01-15 16:06:20,time,,,,,worktype_time:红页L1HF:22:加砂中:缝内暂堵
E0990,砂比平均值: 7.0487,stat,,,,,worktype_stats:红页L1HF:22:加砂中:缝内暂堵:砂比:mean
E0991,砂比方差: 1.9399,stat,,,,,worktype_stats:红页L1HF:22:加砂中:缝内暂堵:砂比:var
E0992,排量平均值: 24.0751,stat,,,,,worktype_stats:红页L1HF:22:加砂中:缝内暂堵:排量:mean
E0993,排量方差: 0.0,stat,,,,,worktype_stats:红页L1HF:22:加砂中:缝内暂堵:排量:var
E0994,施工泵压平均值: 73.7928,stat,,,,,worktype_stats:红页L1HF:22:加砂中:缝内暂堵:施工泵压:mean
E0995,施工泵压方差: 15.2498,stat,,,,,worktype_stats:红页L1HF:22:加砂中:缝内暂堵:施工泵压:var
E0996,当前建议: 无建议,suggestion,,,,,suggestion:红页L1HF:22:加砂中:缝内暂堵
E0997,工况 缝口暂堵,worktype,,,,,worktype:红页L1HF:22:加砂中:缝口暂堵
