id,head,relation,tail,head_entity_id,tail_entity_id,head_source_id,tail_source_id
701,未标注液型@时间窗 W001,泵压特征,"施工泵压变化 起10.92→止10.92，变化0，均值10.92，范围[10.92, 10.92]",E00304,E00305,fluid_usage:红页L1HF:18:1:未标注液型,pressure_feature:红页L1HF:18:1
702,未标注液型@时间窗 W001,排量特征,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",E00304,E00306,fluid_usage:红页L1HF:18:1:未标注液型,flow_feature:红页L1HF:18:1
703,未标注液型@时间窗 W001,砂比特征,砂比变化：0,E00304,E00307,fluid_usage:红页L1HF:18:1:未标注液型,sand_feature:红页L1HF:18:1
704,时间窗 W001,施工特征,"施工泵压变化 起10.92→止10.92，变化0，均值10.92，范围[10.92, 10.92]",E00303,E00305,time_window:红页L1HF:18:1,pressure_feature:红页L1HF:18:1
705,时间窗 W001,施工特征,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",E00303,E00306,time_window:红页L1HF:18:1,flow_feature:红页L1HF:18:1
706,时间窗 W001,砂比特征,砂比变化：0,E00303,E00307,time_window:红页L1HF:18:1,sand_feature:红页L1HF:18:1
707,段 18,包含时间窗,时间窗 W002,E00302,E00308,segment:红页L1HF:18,time_window:红页L1HF:18:2
708,时间窗 W002,采用液型,0.12%减阻水@时间窗 W002,E00308,E00309,time_window:红页L1HF:18:2,fluid_usage:红页L1HF:18:2:0.12%减阻水
709,0.12%减阻水@时间窗 W002,液型类别,液型 0.12%减阻水,E00309,E00010,fluid_usage:红页L1HF:18:2:0.12%减阻水,fluid_type:0.12%减阻水
710,0.12%减阻水@时间窗 W002,开始时间,2024-01-13 16:02:30,E00309,,fluid_usage:红页L1HF:18:2:0.12%减阻水,
711,0.12%减阻水@时间窗 W002,结束时间,2024-01-13 16:05:30,E00309,,fluid_usage:红页L1HF:18:2:0.12%减阻水,
712,0.12%减阻水@时间窗 W002,持续时间,3分钟,E00309,,fluid_usage:红页L1HF:18:2:0.12%减阻水,
713,0.12%减阻水@时间窗 W002,泵压特征,"施工泵压变化 起24.04→止51.69，变化27.65，均值42.7537，范围[24.04, 51.69]",E00309,E00310,fluid_usage:红页L1HF:18:2:0.12%减阻水,pressure_feature:红页L1HF:18:2
714,0.12%减阻水@时间窗 W002,排量特征,"排量变化 起0.08→止1.99，变化1.91，均值1.5747，范围[0.08, 1.99]",E00309,E00311,fluid_usage:红页L1HF:18:2:0.12%减阻水,flow_feature:红页L1HF:18:2
715,0.12%减阻水@时间窗 W002,砂比特征,砂比变化：0,E00309,E00312,fluid_usage:红页L1HF:18:2:0.12%减阻水,sand_feature:红页L1HF:18:2
716,时间窗 W002,施工特征,"施工泵压变化 起24.04→止51.69，变化27.65，均值42.7537，范围[24.04, 51.69]",E00308,E00310,time_window:红页L1HF:18:2,pressure_feature:红页L1HF:18:2
717,时间窗 W002,施工特征,"排量变化 起0.08→止1.99，变化1.91，均值1.5747，范围[0.08, 1.99]",E00308,E00311,time_window:红页L1HF:18:2,flow_feature:红页L1HF:18:2
718,时间窗 W002,砂比特征,砂比变化：0,E00308,E00312,time_window:红页L1HF:18:2,sand_feature:红页L1HF:18:2
719,段 18,包含时间窗,时间窗 W003,E00302,E00313,segment:红页L1HF:18,time_window:红页L1HF:18:3
720,时间窗 W003,采用液型,15%HCl@时间窗 W003,E00313,E00314,time_window:红页L1HF:18:3,fluid_usage:红页L1HF:18:3:15%HCl
721,15%HCl@时间窗 W003,液型类别,液型 15%HCl,E00314,E00016,fluid_usage:红页L1HF:18:3:15%HCl,fluid_type:15%HCl
722,15%HCl@时间窗 W003,开始时间,2024-01-13 16:05:40,E00314,,fluid_usage:红页L1HF:18:3:15%HCl,
723,15%HCl@时间窗 W003,结束时间,2024-01-13 16:10:40,E00314,,fluid_usage:红页L1HF:18:3:15%HCl,
724,15%HCl@时间窗 W003,持续时间,5分钟,E00314,,fluid_usage:红页L1HF:18:3:15%HCl,
725,15%HCl@时间窗 W003,泵压特征,"施工泵压变化 起51.6→止48.67，变化-2.93，均值49.745，范围[48.67, 51.6]",E00314,E00315,fluid_usage:红页L1HF:18:3:15%HCl,pressure_feature:红页L1HF:18:3
726,15%HCl@时间窗 W003,排量特征,"排量变化 起1.99→止1.99，变化0，均值1.99，范围[1.99, 1.99]",E00314,E00316,fluid_usage:红页L1HF:18:3:15%HCl,flow_feature:红页L1HF:18:3
727,15%HCl@时间窗 W003,砂比特征,砂比变化：0,E00314,E00317,fluid_usage:红页L1HF:18:3:15%HCl,sand_feature:红页L1HF:18:3
728,时间窗 W003,施工特征,"施工泵压变化 起51.6→止48.67，变化-2.93，均值49.745，范围[48.67, 51.6]",E00313,E00315,time_window:红页L1HF:18:3,pressure_feature:红页L1HF:18:3
729,时间窗 W003,施工特征,"排量变化 起1.99→止1.99，变化0，均值1.99，范围[1.99, 1.99]",E00313,E00316,time_window:红页L1HF:18:3,flow_feature:红页L1HF:18:3
730,时间窗 W003,砂比特征,砂比变化：0,E00313,E00317,time_window:红页L1HF:18:3,sand_feature:红页L1HF:18:3
731,段 18,包含时间窗,时间窗 W004,E00302,E00318,segment:红页L1HF:18,time_window:红页L1HF:18:4
732,时间窗 W004,采用液型,0.25%减阻水@时间窗 W004,E00318,E00319,time_window:红页L1HF:18:4,fluid_usage:红页L1HF:18:4:0.25%减阻水
733,0.25%减阻水@时间窗 W004,液型类别,液型 0.25%减阻水,E00319,E00022,fluid_usage:红页L1HF:18:4:0.25%减阻水,fluid_type:0.25%减阻水
734,0.25%减阻水@时间窗 W004,开始时间,2024-01-13 16:10:50,E00319,,fluid_usage:红页L1HF:18:4:0.25%减阻水,
735,0.25%减阻水@时间窗 W004,结束时间,2024-01-13 16:40:00,E00319,,fluid_usage:红页L1HF:18:4:0.25%减阻水,
736,0.25%减阻水@时间窗 W004,持续时间,29分钟10秒,E00319,,fluid_usage:红页L1HF:18:4:0.25%减阻水,
737,0.25%减阻水@时间窗 W004,泵压特征,"施工泵压变化 起48.65→止73.67，变化25.02，均值64.4128，范围[48.39, 88.13]",E00319,E00320,fluid_usage:红页L1HF:18:4:0.25%减阻水,pressure_feature:红页L1HF:18:4
738,0.25%减阻水@时间窗 W004,排量特征,"排量变化 起1.99→止23，变化21.01，均值10.0866，范围[1.99, 23.5]",E00319,E00321,fluid_usage:红页L1HF:18:4:0.25%减阻水,flow_feature:红页L1HF:18:4
739,0.25%减阻水@时间窗 W004,砂比特征,"砂比变化 起0.7→止0.7，变化0，均值0.7，范围[0.7, 0.7]",E00319,E00322,fluid_usage:红页L1HF:18:4:0.25%减阻水,sand_feature:红页L1HF:18:4
740,时间窗 W004,施工特征,"施工泵压变化 起48.65→止73.67，变化25.02，均值64.4128，范围[48.39, 88.13]",E00318,E00320,time_window:红页L1HF:18:4,pressure_feature:红页L1HF:18:4
741,时间窗 W004,施工特征,"排量变化 起1.99→止23，变化21.01，均值10.0866，范围[1.99, 23.5]",E00318,E00321,time_window:红页L1HF:18:4,flow_feature:红页L1HF:18:4
742,时间窗 W004,砂比特征,"砂比变化 起0.7→止0.7，变化0，均值0.7，范围[0.7, 0.7]",E00318,E00322,time_window:红页L1HF:18:4,sand_feature:红页L1HF:18:4
743,段 18,包含时间窗,时间窗 W005,E00302,E00323,segment:红页L1HF:18,time_window:红页L1HF:18:5
744,时间窗 W005,采用液型,0.18%减阻水@时间窗 W005,E00323,E00324,time_window:红页L1HF:18:5,fluid_usage:红页L1HF:18:5:0.18%减阻水
745,0.18%减阻水@时间窗 W005,液型类别,液型 0.18%减阻水,E00324,E00033,fluid_usage:红页L1HF:18:5:0.18%减阻水,fluid_type:0.18%减阻水
746,0.18%减阻水@时间窗 W005,开始时间,2024-01-13 16:40:10,E00324,,fluid_usage:红页L1HF:18:5:0.18%减阻水,
747,0.18%减阻水@时间窗 W005,结束时间,2024-01-13 16:43:40,E00324,,fluid_usage:红页L1HF:18:5:0.18%减阻水,
748,0.18%减阻水@时间窗 W005,持续时间,3分钟30秒,E00324,,fluid_usage:红页L1HF:18:5:0.18%减阻水,
749,0.18%减阻水@时间窗 W005,泵压特征,"施工泵压变化 起73.71→止75.74，变化2.03，均值74.6652，范围[73.7, 75.87]",E00324,E00325,fluid_usage:红页L1HF:18:5:0.18%减阻水,pressure_feature:红页L1HF:18:5
750,0.18%减阻水@时间窗 W005,排量特征,"排量变化 起23→止23，变化0，均值23，范围[23, 23]",E00324,E00326,fluid_usage:红页L1HF:18:5:0.18%减阻水,flow_feature:红页L1HF:18:5
751,0.18%减阻水@时间窗 W005,砂比特征,"砂比变化 起4.1→止7.1，变化3，均值5.6478，范围[4.1, 7.1]",E00324,E00327,fluid_usage:红页L1HF:18:5:0.18%减阻水,sand_feature:红页L1HF:18:5
752,时间窗 W005,施工特征,"施工泵压变化 起73.71→止75.74，变化2.03，均值74.6652，范围[73.7, 75.87]",E00323,E00325,time_window:红页L1HF:18:5,pressure_feature:红页L1HF:18:5
753,时间窗 W005,施工特征,"排量变化 起23→止23，变化0，均值23，范围[23, 23]",E00323,E00326,time_window:红页L1HF:18:5,flow_feature:红页L1HF:18:5
754,时间窗 W005,砂比特征,"砂比变化 起4.1→止7.1，变化3，均值5.6478，范围[4.1, 7.1]",E00323,E00327,time_window:红页L1HF:18:5,sand_feature:红页L1HF:18:5
755,段 18,包含时间窗,时间窗 W006,E00302,E00328,segment:红页L1HF:18,time_window:红页L1HF:18:6
756,时间窗 W006,采用液型,0.12%减阻水@时间窗 W006,E00328,E00329,time_window:红页L1HF:18:6,fluid_usage:红页L1HF:18:6:0.12%减阻水
757,0.12%减阻水@时间窗 W006,液型类别,液型 0.12%减阻水,E00329,E00010,fluid_usage:红页L1HF:18:6:0.12%减阻水,fluid_type:0.12%减阻水
758,0.12%减阻水@时间窗 W006,开始时间,2024-01-13 16:43:50,E00329,,fluid_usage:红页L1HF:18:6:0.12%减阻水,
759,0.12%减阻水@时间窗 W006,结束时间,2024-01-13 17:28:20,E00329,,fluid_usage:红页L1HF:18:6:0.12%减阻水,
760,0.12%减阻水@时间窗 W006,持续时间,44分钟30秒,E00329,,fluid_usage:红页L1HF:18:6:0.12%减阻水,
761,0.12%减阻水@时间窗 W006,泵压特征,"施工泵压变化 起75.81→止82.19，变化6.38，均值78.4805，范围[71.45, 82.22]",E00329,E00330,fluid_usage:红页L1HF:18:6:0.12%减阻水,pressure_feature:红页L1HF:18:6
762,0.12%减阻水@时间窗 W006,排量特征,"排量变化 起23→止24.05，变化1.05，均值23.4201，范围[22.99, 24.15]",E00329,E00331,fluid_usage:红页L1HF:18:6:0.12%减阻水,flow_feature:红页L1HF:18:6
763,0.12%减阻水@时间窗 W006,砂比特征,"砂比变化 起7.1→止13，变化5.9，均值9.9221，范围[0.1, 13]",E00329,E00332,fluid_usage:红页L1HF:18:6:0.12%减阻水,sand_feature:红页L1HF:18:6
764,时间窗 W006,施工特征,"施工泵压变化 起75.81→止82.19，变化6.38，均值78.4805，范围[71.45, 82.22]",E00328,E00330,time_window:红页L1HF:18:6,pressure_feature:红页L1HF:18:6
765,时间窗 W006,施工特征,"排量变化 起23→止24.05，变化1.05，均值23.4201，范围[22.99, 24.15]",E00328,E00331,time_window:红页L1HF:18:6,flow_feature:红页L1HF:18:6
766,时间窗 W006,砂比特征,"砂比变化 起7.1→止13，变化5.9，均值9.9221，范围[0.1, 13]",E00328,E00332,time_window:红页L1HF:18:6,sand_feature:红页L1HF:18:6
767,段 18,包含时间窗,时间窗 W007,E00302,E00333,segment:红页L1HF:18,time_window:红页L1HF:18:7
768,时间窗 W007,采用液型,0.18%减阻水@时间窗 W007,E00333,E00334,time_window:红页L1HF:18:7,fluid_usage:红页L1HF:18:7:0.18%减阻水
769,0.18%减阻水@时间窗 W007,液型类别,液型 0.18%减阻水,E00334,E00033,fluid_usage:红页L1HF:18:7:0.18%减阻水,fluid_type:0.18%减阻水
770,0.18%减阻水@时间窗 W007,开始时间,2024-01-13 17:28:30,E00334,,fluid_usage:红页L1HF:18:7:0.18%减阻水,
771,0.18%减阻水@时间窗 W007,结束时间,2024-01-13 17:34:10,E00334,,fluid_usage:红页L1HF:18:7:0.18%减阻水,
772,0.18%减阻水@时间窗 W007,持续时间,5分钟40秒,E00334,,fluid_usage:红页L1HF:18:7:0.18%减阻水,
773,0.18%减阻水@时间窗 W007,泵压特征,"施工泵压变化 起82.25→止82.83，变化0.58，均值82.5024，范围[82.16, 82.83]",E00334,E00335,fluid_usage:红页L1HF:18:7:0.18%减阻水,pressure_feature:红页L1HF:18:7
774,0.18%减阻水@时间窗 W007,排量特征,"排量变化 起24.05→止24.04，变化-0.01，均值24.0421，范围[24.04, 24.05]",E00334,E00336,fluid_usage:红页L1HF:18:7:0.18%减阻水,flow_feature:红页L1HF:18:7
775,0.18%减阻水@时间窗 W007,砂比特征,"砂比变化 起13→止0.3，变化-12.7，均值11.1941，范围[0.3, 13]",E00334,E00337,fluid_usage:红页L1HF:18:7:0.18%减阻水,sand_feature:红页L1HF:18:7
776,时间窗 W007,施工特征,"施工泵压变化 起82.25→止82.83，变化0.58，均值82.5024，范围[82.16, 82.83]",E00333,E00335,time_window:红页L1HF:18:7,pressure_feature:红页L1HF:18:7
777,时间窗 W007,施工特征,"排量变化 起24.05→止24.04，变化-0.01，均值24.0421，范围[24.04, 24.05]",E00333,E00336,time_window:红页L1HF:18:7,flow_feature:红页L1HF:18:7
778,时间窗 W007,砂比特征,"砂比变化 起13→止0.3，变化-12.7，均值11.1941，范围[0.3, 13]",E00333,E00337,time_window:红页L1HF:18:7,sand_feature:红页L1HF:18:7
779,段 18,包含时间窗,时间窗 W008,E00302,E00338,segment:红页L1HF:18,time_window:红页L1HF:18:8
780,时间窗 W008,采用液型,0.12%减阻水@时间窗 W008,E00338,E00339,time_window:红页L1HF:18:8,fluid_usage:红页L1HF:18:8:0.12%减阻水
781,0.12%减阻水@时间窗 W008,液型类别,液型 0.12%减阻水,E00339,E00010,fluid_usage:红页L1HF:18:8:0.12%减阻水,fluid_type:0.12%减阻水
782,0.12%减阻水@时间窗 W008,开始时间,2024-01-13 17:34:20,E00339,,fluid_usage:红页L1HF:18:8:0.12%减阻水,
783,0.12%减阻水@时间窗 W008,结束时间,2024-01-13 18:11:20,E00339,,fluid_usage:红页L1HF:18:8:0.12%减阻水,
784,0.12%减阻水@时间窗 W008,持续时间,37分钟,E00339,,fluid_usage:红页L1HF:18:8:0.12%减阻水,
785,0.12%减阻水@时间窗 W008,泵压特征,"施工泵压变化 起82.91→止82.03，变化-0.88，均值82.4928，范围[70.49, 86.09]",E00339,E00340,fluid_usage:红页L1HF:18:8:0.12%减阻水,pressure_feature:红页L1HF:18:8
786,0.12%减阻水@时间窗 W008,排量特征,"排量变化 起24.04→止24.04，变化0，均值23.7994，范围[20.05, 24.07]",E00339,E00341,fluid_usage:红页L1HF:18:8:0.12%减阻水,flow_feature:红页L1HF:18:8
787,0.12%减阻水@时间窗 W008,砂比特征,"砂比变化 起2.8→止0.1，变化-2.7，均值9.9493，范围[0.1, 13]",E00339,E00342,fluid_usage:红页L1HF:18:8:0.12%减阻水,sand_feature:红页L1HF:18:8
788,时间窗 W008,施工特征,"施工泵压变化 起82.91→止82.03，变化-0.88，均值82.4928，范围[70.49, 86.09]",E00338,E00340,time_window:红页L1HF:18:8,pressure_feature:红页L1HF:18:8
789,时间窗 W008,施工特征,"排量变化 起24.04→止24.04，变化0，均值23.7994，范围[20.05, 24.07]",E00338,E00341,time_window:红页L1HF:18:8,flow_feature:红页L1HF:18:8
790,时间窗 W008,砂比特征,"砂比变化 起2.8→止0.1，变化-2.7，均值9.9493，范围[0.1, 13]",E00338,E00342,time_window:红页L1HF:18:8,sand_feature:红页L1HF:18:8
791,段 18,包含时间窗,时间窗 W009,E00302,E00343,segment:红页L1HF:18,time_window:红页L1HF:18:9
792,时间窗 W009,采用液型,0.18%减阻水@时间窗 W009,E00343,E00344,time_window:红页L1HF:18:9,fluid_usage:红页L1HF:18:9:0.18%减阻水
793,0.18%减阻水@时间窗 W009,液型类别,液型 0.18%减阻水,E00344,E00033,fluid_usage:红页L1HF:18:9:0.18%减阻水,fluid_type:0.18%减阻水
794,0.18%减阻水@时间窗 W009,开始时间,2024-01-13 18:11:30,E00344,,fluid_usage:红页L1HF:18:9:0.18%减阻水,
795,0.18%减阻水@时间窗 W009,结束时间,2024-01-13 18:17:00,E00344,,fluid_usage:红页L1HF:18:9:0.18%减阻水,
796,0.18%减阻水@时间窗 W009,持续时间,5分钟30秒,E00344,,fluid_usage:红页L1HF:18:9:0.18%减阻水,
797,0.18%减阻水@时间窗 W009,泵压特征,"施工泵压变化 起81.46→止82.58，变化1.12，均值81.5417，范围[79.47, 82.92]",E00344,E00345,fluid_usage:红页L1HF:18:9:0.18%减阻水,pressure_feature:红页L1HF:18:9
798,0.18%减阻水@时间窗 W009,排量特征,"排量变化 起24.04→止24.04，变化0，均值24.04，范围[24.04, 24.04]",E00344,E00346,fluid_usage:红页L1HF:18:9:0.18%减阻水,flow_feature:红页L1HF:18:9
799,0.18%减阻水@时间窗 W009,砂比特征,"砂比变化 起1.5→止12，变化10.5，均值10.3057，范围[1.5, 12]",E00344,E00347,fluid_usage:红页L1HF:18:9:0.18%减阻水,sand_feature:红页L1HF:18:9
800,时间窗 W009,施工特征,"施工泵压变化 起81.46→止82.58，变化1.12，均值81.5417，范围[79.47, 82.92]",E00343,E00345,time_window:红页L1HF:18:9,pressure_feature:红页L1HF:18:9
801,时间窗 W009,施工特征,"排量变化 起24.04→止24.04，变化0，均值24.04，范围[24.04, 24.04]",E00343,E00346,time_window:红页L1HF:18:9,flow_feature:红页L1HF:18:9
802,时间窗 W009,砂比特征,"砂比变化 起1.5→止12，变化10.5，均值10.3057，范围[1.5, 12]",E00343,E00347,time_window:红页L1HF:18:9,sand_feature:红页L1HF:18:9
803,段 18,包含时间窗,时间窗 W010,E00302,E00348,segment:红页L1HF:18,time_window:红页L1HF:18:10
804,时间窗 W010,采用液型,0.25%减阻水@时间窗 W010,E00348,E00349,time_window:红页L1HF:18:10,fluid_usage:红页L1HF:18:10:0.25%减阻水
805,0.25%减阻水@时间窗 W010,液型类别,液型 0.25%减阻水,E00349,E00022,fluid_usage:红页L1HF:18:10:0.25%减阻水,fluid_type:0.25%减阻水
806,0.25%减阻水@时间窗 W010,开始时间,2024-01-13 18:17:10,E00349,,fluid_usage:红页L1HF:18:10:0.25%减阻水,
807,0.25%减阻水@时间窗 W010,结束时间,2024-01-13 18:22:50,E00349,,fluid_usage:红页L1HF:18:10:0.25%减阻水,
808,0.25%减阻水@时间窗 W010,持续时间,5分钟40秒,E00349,,fluid_usage:红页L1HF:18:10:0.25%减阻水,
809,0.25%减阻水@时间窗 W010,泵压特征,"施工泵压变化 起82.54→止81.99，变化-0.55，均值82.2418，范围[81.86, 82.54]",E00349,E00350,fluid_usage:红页L1HF:18:10:0.25%减阻水,pressure_feature:红页L1HF:18:10
810,0.25%减阻水@时间窗 W010,排量特征,"排量变化 起24.04→止24.04，变化0，均值24.04，范围[24.04, 24.04]",E00349,E00351,fluid_usage:红页L1HF:18:10:0.25%减阻水,flow_feature:红页L1HF:18:10
811,0.25%减阻水@时间窗 W010,砂比特征,"砂比变化 起12→止5.8，变化-6.2，均值12.1069，范围[5.8, 13]",E00349,E00352,fluid_usage:红页L1HF:18:10:0.25%减阻水,sand_feature:红页L1HF:18:10
812,时间窗 W010,施工特征,"施工泵压变化 起82.54→止81.99，变化-0.55，均值82.2418，范围[81.86, 82.54]",E00348,E00350,time_window:红页L1HF:18:10,pressure_feature:红页L1HF:18:10
813,时间窗 W010,施工特征,"排量变化 起24.04→止24.04，变化0，均值24.04，范围[24.04, 24.04]",E00348,E00351,time_window:红页L1HF:18:10,flow_feature:红页L1HF:18:10
814,时间窗 W010,砂比特征,"砂比变化 起12→止5.8，变化-6.2，均值12.1069，范围[5.8, 13]",E00348,E00352,time_window:红页L1HF:18:10,sand_feature:红页L1HF:18:10
815,段 18,包含时间窗,时间窗 W011,E00302,E00353,segment:红页L1HF:18,time_window:红页L1HF:18:11
816,时间窗 W011,采用液型,0.12%减阻水@时间窗 W011,E00353,E00354,time_window:红页L1HF:18:11,fluid_usage:红页L1HF:18:11:0.12%减阻水
817,0.12%减阻水@时间窗 W011,液型类别,液型 0.12%减阻水,E00354,E00010,fluid_usage:红页L1HF:18:11:0.12%减阻水,fluid_type:0.12%减阻水
818,0.12%减阻水@时间窗 W011,开始时间,2024-01-13 18:23:00,E00354,,fluid_usage:红页L1HF:18:11:0.12%减阻水,
819,0.12%减阻水@时间窗 W011,结束时间,2024-01-13 18:56:00,E00354,,fluid_usage:红页L1HF:18:11:0.12%减阻水,
820,0.12%减阻水@时间窗 W011,持续时间,33分钟,E00354,,fluid_usage:红页L1HF:18:11:0.12%减阻水,
821,0.12%减阻水@时间窗 W011,泵压特征,"施工泵压变化 起82.04→止0.44，变化-81.6，均值37.952，范围[0.44, 82.04]",E00354,E00355,fluid_usage:红页L1HF:18:11:0.12%减阻水,pressure_feature:红页L1HF:18:11
822,0.12%减阻水@时间窗 W011,排量特征,"排量变化 起24.04→止0，变化-24.04，均值1.6401，范围[0, 24.04]",E00354,E00356,fluid_usage:红页L1HF:18:11:0.12%减阻水,flow_feature:红页L1HF:18:11
